"Block.Group.ID","Average.Block.Group.Score","Population","Population.3.Mile","Households.3.Mile","Percent.Kids.under.5","Percent.Kids.under.5.3.Mile","Percent.Kids.5.to.9","Percent.Kids.5.to.9.3 Mile","Average.Age","Household.income.under.40K.3Mile","Household.income.40K.to.50K.3.Mile","Household.income.50K.to.60K.3.Mile","Household.income.60K.to.75K.3.Mile","Household.income.75K.to.100K.3.Mile","Household.income.100:.125K.3.Mile","Household.income.125K.to.150K.3.Mile","Household.income.150K.to.200K.3.Mile","Household.income.200K+.3Mile","Score.Predict"
"530330006003",NA,1567,180787,78156,0.138,0.06,0.057,0.048,32.2,0.247,0.066,0.068,0.086,0.127,0.104,0.076,0.102,0.125,"0.5"
"530530721111",NA,1685,44772,16450,0.027,0.067,0.09,0.064,44.5,0.25,0.093,0.099,0.141,0.144,0.099,0.08,0.058,0.036,"0.5"
"530330295021",NA,2996,101828,33460,0.11,0.07,0.078,0.071,30.3,0.245,0.075,0.071,0.106,0.14,0.114,0.09,0.087,0.073,"0.75"
"530330323093",NA,2090,95539,37678,0.107,0.07,0.086,0.068,36.1,0.147,0.04,0.042,0.068,0.119,0.126,0.099,0.143,0.216,"0.5"
"530530613005",NA,817,114676,47069,0.095,0.057,0.075,0.063,30.3,0.349,0.101,0.075,0.102,0.132,0.089,0.053,0.058,0.041,"0.75"
"530330320053",NA,1164,58685,20279,0.017,0.06,0.079,0.085,33.3,0.138,0.047,0.054,0.09,0.173,0.145,0.112,0.131,0.111,"0.5"
"530330307001",NA,1097,65612,23436,0.045,0.071,0.068,0.072,39.2,0.297,0.088,0.095,0.116,0.143,0.082,0.067,0.067,0.044,"0.5"
"530330293061",NA,2108,101512,34899,0.073,0.067,0.083,0.063,36.9,0.221,0.075,0.082,0.121,0.154,0.116,0.082,0.09,0.06,"0.5"
"530330313011",NA,1459,15138,6108,0.079,0.038,0.049,0.065,39,0.275,0.08,0.116,0.083,0.126,0.104,0.073,0.074,0.07,"0.5"
"530330250051",NA,3191,83490,30671,0.056,0.059,0.07,0.063,42.3,0.147,0.048,0.047,0.086,0.115,0.114,0.082,0.139,0.223,"0.5"
"530330292052",NA,1400,104694,36876,0.027,0.071,0.148,0.076,24,0.323,0.092,0.093,0.125,0.128,0.087,0.056,0.056,0.04,"0.5"
"530330289025",NA,1861,82507,30036,0.111,0.066,0.124,0.074,31,0.287,0.092,0.091,0.121,0.133,0.099,0.064,0.061,0.052,"0.5"
"530330094002",NA,1386,194112,100318,0.082,0.035,0.035,0.031,39.3,0.274,0.057,0.057,0.079,0.11,0.095,0.081,0.094,0.152,"0.75"
"530330219051",NA,1890,89367,35433,0.056,0.069,0.134,0.065,35.7,0.178,0.058,0.06,0.087,0.127,0.123,0.1,0.14,0.127,"0.5"
"530530719024",NA,687,68655,27609,0,0.075,0.039,0.065,52.9,0.37,0.096,0.098,0.108,0.122,0.077,0.058,0.04,0.029,"0.5"
"530330105001",NA,1124,91474,41110,0,0.059,0,0.059,61.6,0.217,0.068,0.064,0.089,0.116,0.11,0.08,0.117,0.14,"0.25"
"530330225003",NA,1277,90785,38037,0.046,0.063,0.036,0.055,38.2,0.16,0.043,0.046,0.072,0.118,0.106,0.105,0.121,0.227,"0.5"
"530330004021",NA,1121,154987,66984,0.038,0.062,0.022,0.046,45.8,0.25,0.066,0.07,0.088,0.127,0.106,0.079,0.099,0.116,"0.5"
"530330028002",NA,1206,256464,112855,0.011,0.051,0.057,0.043,35.3,0.223,0.064,0.058,0.089,0.121,0.101,0.084,0.103,0.158,"0.5"
"530530633004",NA,1466,110463,40246,0.123,0.068,0.016,0.072,34.5,0.363,0.109,0.102,0.112,0.135,0.084,0.042,0.033,0.02,"0.25"
"530330053021",NA,2493,283815,133663,0,0.043,0,0.039,19.2,0.211,0.056,0.059,0.077,0.115,0.102,0.081,0.111,0.188,"0.375"
"530330032001",NA,1128,163651,74853,0.082,0.057,0.043,0.046,31.2,0.165,0.059,0.056,0.096,0.122,0.111,0.094,0.11,0.188,"0.5"
"530330214003",NA,1328,105468,43635,0.049,0.06,0.105,0.052,42.8,0.256,0.071,0.07,0.085,0.142,0.107,0.077,0.103,0.09,"0.5"
"530670102003",NA,2352,54928,24101,0.068,0.05,0.066,0.053,41.2,0.346,0.093,0.087,0.098,0.128,0.087,0.071,0.055,0.035,"0.5"
"530530723073",NA,912,77728,30931,0.036,0.074,0.086,0.054,45.1,0.302,0.088,0.101,0.116,0.139,0.087,0.062,0.052,0.053,"0.5"
"530330115003",NA,1449,106119,44516,0.066,0.069,0.047,0.07,37.8,0.248,0.073,0.073,0.087,0.117,0.106,0.077,0.105,0.114,"0.5"
"530330319061",NA,1621,38155,13872,0.051,0.06,0.047,0.065,45.1,0.15,0.059,0.066,0.094,0.129,0.146,0.099,0.129,0.128,"0.5"
"530330075003",NA,1648,255779,131505,0.049,0.034,0.029,0.027,32.5,0.257,0.059,0.061,0.078,0.113,0.094,0.08,0.094,0.163,"0.75"
"530330098002",NA,1187,77525,36462,0.045,0.059,0.086,0.054,40.4,0.224,0.061,0.059,0.085,0.108,0.107,0.079,0.122,0.156,"0.5"
"530330238011",NA,1936,99278,42381,0.078,0.05,0.052,0.054,35.5,0.169,0.041,0.044,0.068,0.116,0.117,0.077,0.113,0.254,"0.5"
"530330002006",NA,1244,151814,64490,0.052,0.06,0.032,0.049,48.1,0.255,0.071,0.068,0.085,0.134,0.103,0.07,0.102,0.113,"0.5"
"530330219034",NA,573,103205,41420,0.079,0.066,0,0.062,44.6,0.167,0.055,0.057,0.08,0.13,0.124,0.102,0.133,0.153,"0.5"
"530530703142",NA,1240,35986,13531,0.023,0.072,0.062,0.065,49.7,0.17,0.084,0.091,0.096,0.141,0.13,0.075,0.109,0.103,"0.5"
"530330302021",NA,1067,109749,39313,0.127,0.068,0.097,0.069,36.2,0.261,0.076,0.085,0.125,0.145,0.103,0.083,0.068,0.055,"0.5"
"530330065002",NA,1903,272541,137481,0.037,0.035,0.035,0.027,34.2,0.256,0.059,0.061,0.079,0.116,0.093,0.079,0.094,0.163,"0.75"
"530330275001",NA,1487,105519,39974,0.052,0.07,0.035,0.072,52.4,0.315,0.095,0.081,0.095,0.124,0.089,0.074,0.065,0.063,"0.5"
"530330106006",NA,1161,96328,42914,0.07,0.062,0.09,0.061,41.3,0.213,0.068,0.062,0.092,0.115,0.11,0.082,0.119,0.139,"0.5"
"530330303084",NA,2121,96424,35111,0.04,0.066,0.061,0.064,33.3,0.251,0.079,0.081,0.114,0.143,0.108,0.084,0.078,0.063,"0.75"
"530330303081",NA,906,97839,35630,0,0.065,0.098,0.064,42.1,0.25,0.079,0.08,0.113,0.143,0.11,0.084,0.079,0.062,"0.5"
"530330218031",NA,1851,62143,24603,0.079,0.067,0.096,0.067,36.4,0.176,0.059,0.059,0.087,0.124,0.108,0.113,0.141,0.132,"0.5"
"530330303041",NA,1974,88567,31447,0.044,0.069,0.046,0.06,42.1,0.246,0.08,0.082,0.117,0.152,0.113,0.078,0.077,0.055,"0.5"
"530330029003",NA,1350,232626,102958,0.107,0.051,0.078,0.041,37.9,0.223,0.063,0.058,0.089,0.119,0.104,0.082,0.103,0.159,"0.75"
"530530624002",NA,1907,107686,39321,0.104,0.068,0.106,0.073,28.4,0.374,0.106,0.103,0.113,0.134,0.081,0.041,0.029,0.019,"0.5"
"530330240003",NA,1937,81655,35214,0.068,0.056,0.04,0.049,38.3,0.16,0.038,0.042,0.065,0.112,0.114,0.076,0.121,0.273,"0.5"
"530530719011",NA,1532,92593,36115,0.022,0.082,0.048,0.064,35.6,0.375,0.107,0.107,0.108,0.12,0.071,0.052,0.037,0.023,"0.5"
"530330327024",NA,1088,11071,4103,0.026,0.054,0.093,0.071,40.6,0.193,0.057,0.027,0.067,0.115,0.147,0.106,0.147,0.142,"0.5"
"530330323151",NA,1745,13942,5300,0.042,0.069,0.047,0.087,49.6,0.122,0.039,0.029,0.066,0.12,0.114,0.086,0.128,0.297,"0.5"
"530330228011",NA,2586,119408,48839,0.135,0.066,0.043,0.065,30.9,0.159,0.04,0.038,0.074,0.117,0.121,0.096,0.141,0.213,"0.75"
"530330323071",NA,1609,21551,7343,0.024,0.065,0.031,0.062,48.8,0.088,0.038,0.029,0.035,0.111,0.136,0.068,0.13,0.365,"0.5"
"530330277015",NA,1370,5057,2181,0.013,0.004,0.022,0.047,43.8,0.269,0.087,0.062,0.097,0.077,0.103,0.112,0.096,0.098,"0.5"
"530330101001",NA,1482,118534,44277,0.054,0.055,0.061,0.061,49.6,0.263,0.062,0.055,0.075,0.11,0.09,0.076,0.095,0.175,"0.5"
"530330105002",NA,1301,94623,42392,0.028,0.061,0.065,0.061,43,0.216,0.069,0.063,0.09,0.116,0.109,0.08,0.118,0.138,"0.5"
"530670126202",NA,713,4166,1597,0.008,0.041,0.079,0.052,39.8,0.319,0.137,0.081,0.132,0.074,0.115,0.041,0.066,0.036,"0.5"
"530330218021",NA,2194,53135,21504,0.116,0.066,0.088,0.065,34.6,0.194,0.061,0.062,0.09,0.13,0.116,0.086,0.131,0.13,"0.5"
"530330052003",NA,758,305949,147487,0.05,0.043,0.038,0.037,33.7,0.211,0.056,0.058,0.082,0.122,0.104,0.084,0.107,0.175,"0.75"
"530530715032",NA,1002,73083,25678,0,0.069,0,0.071,31.2,0.334,0.102,0.102,0.116,0.156,0.073,0.05,0.048,0.019,"0.5"
"530330279002",NA,1500,91779,33004,0.045,0.072,0.069,0.065,36.7,0.309,0.096,0.082,0.094,0.129,0.094,0.072,0.064,0.06,"0.5"
"530330249014",NA,1354,84323,31172,0.081,0.054,0.068,0.061,40.1,0.125,0.041,0.037,0.071,0.107,0.097,0.088,0.134,0.301,"0.5"
"530330231003",NA,1474,89869,33117,0,0.06,0.058,0.067,46.8,0.152,0.045,0.043,0.071,0.114,0.114,0.081,0.139,0.241,"0.5"
"530530731212",NA,2451,83972,26766,0.059,0.081,0.072,0.082,36.4,0.168,0.064,0.081,0.121,0.182,0.148,0.096,0.086,0.054,"0.5"
"530670101001",NA,632,57812,25523,0,0.051,0,0.047,68.8,0.346,0.094,0.075,0.105,0.132,0.089,0.069,0.046,0.043,"0.375"
"530330248001",NA,1029,81098,29698,0.083,0.056,0.012,0.062,42.9,0.145,0.048,0.046,0.074,0.108,0.114,0.085,0.141,0.239,"0.5"
"530330304012",NA,1767,78808,28273,0.042,0.077,0.05,0.071,41,0.303,0.081,0.093,0.127,0.136,0.085,0.076,0.056,0.041,"0.5"
"530530720003",NA,660,44851,15586,0.094,0.111,0.074,0.091,29.1,0.389,0.11,0.086,0.109,0.135,0.069,0.042,0.029,0.03,"0.5"
"530330027003",NA,1349,262020,112707,0.111,0.051,0.01,0.045,36.2,0.229,0.063,0.06,0.086,0.117,0.099,0.083,0.104,0.16,"0.75"
"530530721051",NA,1199,74618,29667,0.048,0.067,0.054,0.056,49.9,0.267,0.082,0.098,0.117,0.151,0.099,0.076,0.06,0.05,"0.5"
"530330316052",NA,1836,22152,7910,0.111,0.072,0.058,0.066,34.4,0.13,0.066,0.045,0.082,0.16,0.149,0.104,0.13,0.133,"0.5"
"530330045001",NA,1312,259877,112194,0.04,0.05,0.03,0.045,26.2,0.201,0.056,0.059,0.083,0.117,0.1,0.081,0.111,0.19,"0.75"
"530530703121",NA,1429,48752,16728,0.043,0.071,0.059,0.07,36.9,0.145,0.067,0.068,0.097,0.16,0.162,0.108,0.108,0.085,"0.5"
"530330321041",NA,2644,22659,8983,0.061,0.061,0.093,0.061,45.4,0.182,0.036,0.057,0.095,0.124,0.131,0.078,0.127,0.171,"0.5"
"530330239003",NA,2048,87713,37217,0.045,0.048,0.066,0.054,44.3,0.161,0.043,0.047,0.064,0.105,0.119,0.084,0.124,0.252,"0.5"
"530330235003",NA,1303,108399,45138,0.078,0.054,0.038,0.053,39.2,0.164,0.043,0.047,0.072,0.116,0.119,0.08,0.124,0.234,"0.5"
"530530721123",NA,1142,53582,20697,0.039,0.065,0.046,0.068,29.5,0.312,0.091,0.09,0.129,0.133,0.091,0.069,0.048,0.037,"0.5"
"530330322031",NA,2582,62490,21482,0.084,0.056,0.074,0.083,37.2,0.087,0.029,0.025,0.045,0.083,0.087,0.103,0.166,0.375,"0.5"
"530670125202",NA,1609,5018,1869,0.052,0.068,0.093,0.063,40.8,0.283,0.073,0.085,0.074,0.207,0.132,0.055,0.028,0.063,"0.5"
"530530721064",NA,2394,88312,34803,0.109,0.071,0.064,0.06,28.7,0.303,0.089,0.096,0.116,0.138,0.095,0.068,0.052,0.043,"0.5"
"530330099001",NA,1258,91629,42237,0.053,0.055,0.035,0.053,43.6,0.235,0.063,0.059,0.091,0.112,0.108,0.077,0.114,0.142,"0.5"
"530330253013",NA,3008,115286,43827,0.04,0.067,0.022,0.064,31.5,0.23,0.07,0.081,0.106,0.142,0.123,0.064,0.096,0.087,"0.5"
"530330047003",NA,3173,209227,97232,0.007,0.053,0,0.042,32.5,0.194,0.062,0.059,0.09,0.12,0.104,0.091,0.105,0.176,"0.25"
"530330323162",NA,1696,58783,20615,0.076,0.061,0.067,0.09,41.6,0.1,0.034,0.028,0.054,0.081,0.108,0.109,0.158,0.328,"0.5"
"530530703141",NA,2227,44603,16594,0.089,0.074,0.035,0.063,36.7,0.189,0.079,0.076,0.1,0.135,0.123,0.087,0.11,0.101,"0.5"
"530330220051",NA,2251,99708,40260,0.06,0.067,0.101,0.059,31.5,0.154,0.051,0.056,0.077,0.132,0.115,0.104,0.129,0.183,"0.5"
"530530721072",NA,1715,68721,28123,0.066,0.069,0.04,0.061,48.1,0.361,0.092,0.096,0.111,0.127,0.078,0.059,0.043,0.033,"0.5"
"530330230003",NA,1646,98195,37862,0.049,0.065,0.054,0.071,36.7,0.159,0.047,0.047,0.077,0.118,0.12,0.083,0.134,0.215,"0.5"
"530330228023",NA,1674,111465,44896,0.053,0.069,0.091,0.069,38.9,0.155,0.042,0.041,0.074,0.114,0.116,0.098,0.143,0.217,"0.5"
"530330279003",NA,936,84548,30555,0.065,0.07,0.088,0.067,45.9,0.306,0.098,0.082,0.095,0.13,0.092,0.073,0.061,0.062,"0.5"
"530330312043",NA,1237,17918,6363,0.01,0.05,0.009,0.065,59.8,0.15,0.084,0.093,0.085,0.143,0.136,0.077,0.13,0.102,"0.5"
"530530702033",NA,489,29280,9550,0.027,0.081,0.18,0.077,49.5,0.143,0.077,0.061,0.106,0.16,0.17,0.128,0.099,0.056,"0.5"
"530670117103",NA,2076,59242,24280,0.052,0.056,0.089,0.06,33,0.249,0.09,0.096,0.106,0.162,0.122,0.064,0.065,0.048,"0.5"
"530330004023",NA,1215,168998,73771,0.013,0.062,0.071,0.048,30.7,0.233,0.063,0.067,0.092,0.121,0.103,0.082,0.107,0.134,"0.75"
"530330250034",NA,1472,55319,20332,0.048,0.053,0.075,0.057,44.1,0.112,0.036,0.032,0.07,0.101,0.115,0.087,0.151,0.296,"0.5"
"530330250032",NA,1261,69799,25508,0.073,0.058,0.023,0.061,40.3,0.136,0.047,0.038,0.069,0.102,0.107,0.083,0.146,0.271,"0.5"
"530330303101",NA,687,89461,31734,0.029,0.064,0.048,0.06,50.2,0.239,0.085,0.082,0.114,0.157,0.109,0.078,0.077,0.059,"0.5"
"530330285001",NA,1107,89474,32085,0.088,0.07,0.089,0.064,36.4,0.29,0.105,0.077,0.103,0.134,0.094,0.073,0.062,0.063,"0.5"
"530330289024",NA,1795,81571,29558,0.075,0.064,0.109,0.074,29.4,0.287,0.095,0.088,0.114,0.13,0.105,0.064,0.063,0.054,"0.5"
"530330303124",NA,1493,85508,30438,0.08,0.066,0.046,0.064,37,0.234,0.082,0.082,0.112,0.145,0.113,0.081,0.085,0.065,"0.5"
"530330218043",NA,1322,65800,26178,0.059,0.067,0.054,0.065,40.7,0.183,0.06,0.059,0.091,0.128,0.111,0.106,0.136,0.125,"0.5"
"530530615002",NA,1500,81772,34011,0.044,0.051,0.023,0.061,34.9,0.343,0.088,0.072,0.096,0.134,0.094,0.057,0.067,0.048,"0.75"
"530330061001",NA,1092,300512,148143,0.105,0.038,0.027,0.034,40.1,0.227,0.056,0.06,0.079,0.116,0.098,0.082,0.101,0.18,"0.5"
"530330107021",NA,1666,105993,46446,0.169,0.061,0.06,0.062,32.5,0.231,0.07,0.064,0.091,0.115,0.107,0.079,0.114,0.13,"0.5"
"530330316053",NA,1126,31829,10815,0.039,0.074,0.082,0.103,41.6,0.141,0.041,0.042,0.094,0.158,0.149,0.117,0.139,0.119,"0.5"
"530330268011",NA,1583,113464,43493,0.078,0.068,0.094,0.069,35,0.303,0.087,0.072,0.09,0.132,0.097,0.079,0.073,0.068,"0.5"
"530530721122",NA,1434,44523,16415,0.092,0.067,0.146,0.064,30.4,0.252,0.088,0.095,0.135,0.147,0.099,0.081,0.058,0.045,"0.5"
"530539400112",NA,1740,48494,17004,0.059,0.062,0.055,0.06,46.1,0.192,0.094,0.066,0.101,0.147,0.132,0.094,0.097,0.076,"0.5"
"530330221024",NA,1780,105710,42451,0.063,0.063,0.077,0.059,36.4,0.165,0.059,0.058,0.079,0.134,0.117,0.1,0.134,0.154,"0.5"
"530330092002",NA,1293,216760,115403,0.01,0.035,0,0.032,44.2,0.253,0.059,0.061,0.079,0.114,0.097,0.08,0.1,0.158,"0.375"
"530530603003",NA,1835,44865,19101,0.057,0.051,0.059,0.059,40.8,0.259,0.071,0.066,0.103,0.139,0.105,0.077,0.089,0.092,"0.5"
"530330236013",NA,1135,111886,46458,0.054,0.058,0.029,0.056,44.1,0.172,0.049,0.047,0.073,0.116,0.117,0.078,0.122,0.225,"0.5"
"530330202005",NA,1364,58481,24329,0.102,0.058,0.095,0.047,38.5,0.269,0.063,0.061,0.088,0.135,0.117,0.073,0.102,0.092,"0.5"
"530330320061",NA,1380,50566,17787,0.053,0.066,0.028,0.085,45.8,0.142,0.046,0.05,0.097,0.171,0.154,0.099,0.127,0.113,"0.5"
"530330202002",NA,1157,66061,27463,0.049,0.058,0.026,0.048,57.3,0.278,0.064,0.058,0.085,0.14,0.116,0.077,0.097,0.084,"0.5"
"530330004012",NA,1873,135998,58956,0.14,0.061,0,0.045,36.9,0.269,0.068,0.069,0.091,0.131,0.103,0.076,0.097,0.096,"0.75"
"530330325001",NA,1285,1285,476,0.038,0.038,0.027,0.027,47.6,0.116,0.116,0,0.105,0.069,0.137,0.162,0.139,0.158,"0.5"
"530330114012",NA,1568,114365,47117,0.043,0.068,0.118,0.068,32.9,0.272,0.076,0.074,0.087,0.121,0.105,0.077,0.091,0.096,"0.5"
"530330082001",NA,1621,225370,119655,0.036,0.035,0,0.029,32.5,0.242,0.059,0.061,0.079,0.115,0.097,0.082,0.097,0.168,"0.375"
"530330223002",NA,1333,108224,44437,0.077,0.061,0.035,0.061,45.2,0.169,0.053,0.053,0.069,0.113,0.103,0.094,0.128,0.218,"0.5"
"530330073003",NA,2172,248040,129159,0.042,0.035,0.032,0.028,35.9,0.245,0.058,0.062,0.08,0.115,0.096,0.083,0.096,0.165,"0.5"
"530330054001",NA,1277,328917,161575,0.034,0.044,0.045,0.034,37.2,0.214,0.058,0.058,0.081,0.12,0.102,0.087,0.106,0.173,"0.5"
"530330323203",NA,1640,58170,21614,0.065,0.07,0.035,0.068,48.1,0.15,0.057,0.046,0.071,0.127,0.13,0.086,0.135,0.196,"0.5"
"530670116212",NA,3554,71372,27591,0.095,0.062,0.073,0.063,36.5,0.228,0.088,0.092,0.12,0.18,0.114,0.071,0.064,0.042,"0.75"
"530330258053",NA,1163,108405,42011,0.063,0.063,0.034,0.06,41.2,0.238,0.079,0.089,0.117,0.146,0.123,0.068,0.082,0.059,"0.5"
"530330312021",NA,1749,7729,2782,0.026,0.054,0.023,0.056,46.5,0.116,0.042,0.135,0.065,0.155,0.107,0.115,0.139,0.127,"0.5"
"530330097011",NA,2041,59848,27320,0.059,0.064,0.026,0.059,41.6,0.192,0.063,0.062,0.092,0.11,0.11,0.076,0.136,0.16,"0.5"
"530670105101",NA,2812,46699,20628,0.058,0.047,0.052,0.044,41.8,0.343,0.092,0.081,0.106,0.131,0.091,0.062,0.05,0.042,"0.5"
"530530723081",NA,1985,86814,34730,0.073,0.075,0.055,0.056,30.3,0.311,0.09,0.102,0.115,0.142,0.086,0.063,0.047,0.044,"0.5"
"530330260012",NA,722,105556,39647,0.033,0.06,0.028,0.057,50.7,0.259,0.081,0.071,0.098,0.133,0.114,0.07,0.078,0.096,"0.5"
"530330203003",NA,815,80393,33121,0,0.06,0.016,0.049,39.6,0.273,0.061,0.064,0.085,0.145,0.107,0.079,0.1,0.087,"0.5"
"530330204021",NA,1402,66607,26650,0.073,0.066,0.066,0.057,35.2,0.236,0.067,0.058,0.084,0.158,0.113,0.086,0.107,0.092,"0.5"
"530330017011",NA,1906,228478,101982,0.072,0.052,0.059,0.043,29.9,0.233,0.064,0.058,0.089,0.12,0.103,0.084,0.102,0.147,"0.5"
"530330267001",NA,1110,106747,42057,0.092,0.068,0.122,0.073,35.3,0.303,0.086,0.071,0.096,0.121,0.096,0.075,0.074,0.08,"0.5"
"530530704033",NA,2260,24339,8016,0.048,0.078,0.073,0.084,43.3,0.139,0.06,0.069,0.114,0.193,0.141,0.102,0.117,0.066,"0.5"
"530330236012",NA,1594,104310,43899,0.058,0.058,0.079,0.056,38.9,0.175,0.049,0.047,0.074,0.119,0.118,0.075,0.117,0.227,"0.5"
"530530712082",NA,2160,72249,25904,0.017,0.065,0.025,0.061,55.8,0.22,0.076,0.069,0.114,0.149,0.13,0.09,0.09,0.062,"0.5"
"530330059004",NA,2070,238954,124649,0.063,0.04,0.1,0.031,32.6,0.207,0.059,0.06,0.083,0.12,0.104,0.087,0.105,0.174,"0.75"
"530330315023",NA,2119,6948,2790,0.071,0.065,0.084,0.093,35.8,0.313,0.075,0.148,0.094,0.144,0.034,0.063,0.088,0.041,"0.5"
"530330240004",NA,2059,76484,33711,0.042,0.049,0.062,0.049,43.1,0.162,0.04,0.043,0.059,0.105,0.115,0.079,0.118,0.279,"0.5"
"530330274004",NA,1041,108235,40216,0.051,0.07,0.037,0.072,43.3,0.329,0.096,0.084,0.096,0.125,0.087,0.073,0.062,0.049,"0.5"
"530330035003",NA,1353,277042,124354,0,0.05,0.084,0.041,39.9,0.199,0.06,0.06,0.089,0.12,0.104,0.087,0.108,0.173,"0.5"
"530330320032",NA,1474,12739,4361,0.031,0.058,0.071,0.077,38.1,0.127,0.02,0.033,0.076,0.163,0.163,0.139,0.152,0.125,"0.5"
"530670106001",NA,649,43612,19444,0.042,0.049,0,0.04,43.9,0.353,0.095,0.07,0.113,0.13,0.088,0.065,0.048,0.037,"0.5"
"530330069002",NA,1367,240683,129399,0.036,0.035,0.121,0.025,41.1,0.228,0.06,0.062,0.083,0.121,0.1,0.084,0.098,0.163,"0.75"
"530330304011",NA,2418,89894,32192,0.056,0.075,0.019,0.069,34.1,0.287,0.078,0.097,0.129,0.136,0.082,0.077,0.068,0.044,"0.5"
"530330271001",NA,1790,129251,45103,0.092,0.07,0.084,0.069,38,0.331,0.1,0.087,0.095,0.129,0.092,0.065,0.061,0.041,"0.75"
"530330320022",NA,1551,9020,3294,0.07,0.056,0.093,0.064,42.7,0.154,0.031,0.051,0.09,0.144,0.167,0.123,0.099,0.141,"0.5"
"530330219032",NA,945,103912,41434,0.061,0.068,0.038,0.06,35.8,0.156,0.052,0.055,0.08,0.128,0.123,0.103,0.13,0.172,"0.5"
"530530733011",NA,3396,46261,17586,0.072,0.067,0.083,0.059,26,0.195,0.088,0.092,0.106,0.153,0.119,0.07,0.1,0.077,"0.5"
"530330040002",NA,992,141815,55103,0.017,0.048,0.074,0.05,46.4,0.244,0.057,0.053,0.066,0.101,0.088,0.071,0.108,0.212,"0.5"
"530330295034",NA,1090,108625,35548,0.041,0.074,0.121,0.073,30.7,0.262,0.076,0.075,0.11,0.138,0.105,0.087,0.081,0.065,"0.5"
"530530733013",NA,200,50916,18937,0,0.071,0,0.062,49,0.197,0.091,0.09,0.106,0.131,0.121,0.087,0.099,0.079,"0.5"
"530330219035",NA,2199,105000,42301,0.118,0.067,0.119,0.059,32.8,0.161,0.051,0.058,0.079,0.128,0.118,0.103,0.129,0.173,"0.5"
"530330293043",NA,1483,93357,34063,0.052,0.066,0.049,0.066,34.2,0.193,0.071,0.077,0.12,0.162,0.12,0.086,0.105,0.067,"0.5"
"530330005003",NA,1041,151097,65745,0.093,0.063,0.05,0.046,50.3,0.228,0.061,0.063,0.093,0.12,0.103,0.085,0.109,0.138,"0.5"
"530330016001",NA,1926,137424,63094,0.082,0.058,0.141,0.043,41.6,0.224,0.061,0.059,0.094,0.122,0.102,0.086,0.101,0.15,"0.5"
"530330058023",NA,2196,187860,104911,0.065,0.035,0.064,0.026,38,0.206,0.061,0.063,0.08,0.126,0.104,0.088,0.104,0.168,"0.75"
"530330300044",NA,1002,91530,32767,0.073,0.062,0.014,0.077,45.8,0.276,0.076,0.087,0.123,0.137,0.097,0.079,0.066,0.061,"0.5"
"530330033005",NA,1225,184333,83964,0.05,0.056,0.029,0.044,33.5,0.166,0.059,0.058,0.096,0.126,0.109,0.092,0.11,0.183,"0.75"
"530530609054",NA,1229,87594,37162,0.072,0.061,0.035,0.057,52.7,0.282,0.081,0.074,0.102,0.138,0.105,0.068,0.074,0.077,"0.5"
"530330014001",NA,1109,181322,80021,0.056,0.06,0.049,0.048,35.8,0.225,0.063,0.064,0.09,0.124,0.104,0.083,0.108,0.139,"0.5"
"530530731231",NA,3452,58269,18947,0.049,0.077,0.079,0.084,39.3,0.157,0.066,0.084,0.109,0.193,0.149,0.098,0.092,0.052,"0.5"
"530530635011",NA,551,135760,49325,0.082,0.076,0.022,0.076,48.4,0.385,0.115,0.105,0.12,0.127,0.075,0.033,0.025,0.014,"0.25"
"530330300042",NA,2031,92749,32959,0.152,0.063,0.068,0.08,24.9,0.272,0.078,0.09,0.123,0.138,0.096,0.078,0.067,0.057,"0.5"
"530670122213",NA,1590,34222,13285,0.123,0.062,0.015,0.068,41.1,0.233,0.073,0.096,0.147,0.142,0.1,0.063,0.088,0.058,"0.5"
"530330322113",NA,1492,66257,24150,0.115,0.07,0.06,0.077,37.5,0.117,0.032,0.038,0.054,0.113,0.105,0.107,0.137,0.296,"0.5"
"530330063002",NA,1195,184344,86569,0.023,0.034,0.033,0.031,65.4,0.262,0.054,0.061,0.079,0.103,0.093,0.071,0.095,0.183,"0.5"
"530330089003",NA,1386,201562,104857,0.089,0.036,0.048,0.031,36.1,0.263,0.055,0.056,0.077,0.109,0.096,0.081,0.099,0.164,"0.75"
"530670115002",NA,1355,59545,23225,0.153,0.066,0.063,0.065,27,0.27,0.092,0.097,0.135,0.146,0.101,0.066,0.063,0.032,"0.5"
"530330108003",NA,2227,123194,52574,0.059,0.06,0.042,0.062,37.2,0.234,0.071,0.065,0.092,0.118,0.105,0.081,0.11,0.125,"0.5"
"530330107023",NA,1524,112647,48416,0.148,0.064,0.133,0.066,26.4,0.233,0.069,0.067,0.089,0.117,0.108,0.08,0.111,0.125,"0.5"
"530330288013",NA,911,76349,28244,0,0.064,0,0.067,36.8,0.28,0.096,0.088,0.107,0.136,0.107,0.065,0.065,0.055,"0.5"
"530330289013",NA,1118,71354,25676,0.047,0.064,0.021,0.073,42.3,0.262,0.095,0.085,0.113,0.136,0.11,0.069,0.069,0.06,"0.5"
"530330243003",NA,1216,96501,38741,0.037,0.054,0.095,0.058,49.1,0.22,0.05,0.044,0.066,0.102,0.094,0.081,0.105,0.239,"0.5"
"530330224006",NA,1073,95998,39700,0.034,0.063,0.034,0.055,45.2,0.155,0.049,0.053,0.067,0.117,0.11,0.105,0.13,0.215,"0.5"
