"Block.Group.ID","Average.Block.Group.Score","Population","Population..3.Miles","Households..3.Miles","Kids.under.5","Kids.under.5..3.Miles","Kids.5.to.9","Kids.5.to.9..3.Miles","Average.Age","Household.income.under.40K..3.Mile","Household.income.40K.to.50K..3.Mile","Household.income.50K.to.60K..3.Mile","Household.income.60K.to.75K..3.Mile","Household.income.75K.to.100K..3.Mile","Household.income.100K.to.125K..3.Mile","Household.income.125K.to.150K..3.Mile","Household.income.150K.to.200K..3.Mile","Household.income.200K...3.Mile","Predicted.Score"
530330039001,NA,2006,172337,70358,0.059,0.05,0.079,0.048,39.9,0.25,0.06,0.056,0.072,0.11,0.088,0.073,0.107,0.184,3.4187294678718
530330039002,NA,1064,152236,60382,0.039,0.049,0.1,0.05,45.2,0.249,0.059,0.053,0.067,0.105,0.089,0.07,0.108,0.2,3.35395423056538
530330040001,NA,2245,114197,44519,0.051,0.053,0.038,0.055,33.1,0.185,0.045,0.049,0.063,0.107,0.095,0.084,0.124,0.248,3.77575587992313
530330040002,NA,992,141815,55103,0.017,0.048,0.074,0.05,46.4,0.244,0.057,0.053,0.066,0.101,0.088,0.071,0.108,0.212,3.59161279510462
530330041001,NA,1396,124304,48317,0.035,0.046,0.048,0.05,33.9,0.244,0.05,0.049,0.058,0.096,0.084,0.073,0.109,0.238,3.99898409283588
530330041002,NA,2227,118996,46211,0.035,0.045,0.069,0.05,45.1,0.247,0.05,0.049,0.057,0.092,0.081,0.074,0.109,0.242,3.21485431558739
530330041003,NA,1477,145736,58468,0.062,0.045,0.081,0.047,47.1,0.222,0.053,0.053,0.071,0.102,0.086,0.071,0.111,0.231,3.64251292883323
530330041004,NA,797,147137,58563,0.084,0.047,0.06,0.048,41.8,0.221,0.054,0.05,0.068,0.103,0.084,0.073,0.114,0.234,4.39706068216254
530330041005,NA,1247,172090,72986,0.124,0.045,0.056,0.044,32.7,0.218,0.057,0.056,0.078,0.108,0.087,0.077,0.109,0.21,4.51072133764617
530330041006,NA,962,172292,75750,0.029,0.041,0.068,0.043,45.6,0.224,0.055,0.059,0.076,0.107,0.088,0.076,0.105,0.211,3.7489436399716
530330042001,NA,1786,142651,55725,0.028,0.047,0.143,0.05,43.6,0.234,0.052,0.048,0.065,0.098,0.086,0.073,0.11,0.233,2.96196685651709
530330042002,NA,1969,153266,61438,0.096,0.047,0.1,0.048,35.3,0.224,0.055,0.054,0.068,0.104,0.088,0.075,0.114,0.217,4.47480039004707
530330042003,NA,1934,177845,74146,0.084,0.045,0.077,0.045,40.7,0.209,0.057,0.055,0.074,0.11,0.09,0.079,0.113,0.211,3.69280091046059
530330042004,NA,1595,172010,70422,0.073,0.047,0.125,0.047,37.3,0.217,0.057,0.055,0.072,0.106,0.091,0.078,0.114,0.21,3.78325854885925
530330042005,NA,1304,187846,78671,0.012,0.049,0.1,0.045,39.4,0.227,0.06,0.055,0.074,0.111,0.09,0.078,0.109,0.197,3.04080435715692
530330043011,NA,1288,198989,84698,0.102,0.046,0.05,0.044,23.6,0.202,0.059,0.058,0.075,0.109,0.098,0.08,0.118,0.202,4.51018320253994
530330043012,NA,1343,203928,85627,0.013,0.048,0.074,0.045,38.4,0.22,0.06,0.056,0.076,0.111,0.092,0.079,0.109,0.198,3.26645880609099
530330043013,NA,1196,215835,91168,0.063,0.05,0.051,0.046,44.4,0.22,0.062,0.056,0.077,0.111,0.092,0.081,0.107,0.194,3.91858486465452
530330043021,NA,2230,221089,95404,0.002,0.047,0.016,0.045,21.3,0.2,0.059,0.06,0.078,0.11,0.098,0.082,0.114,0.199,3.52895587652449
530330043022,NA,1886,213828,92498,0,0.047,0,0.043,23.7,0.2,0.058,0.059,0.079,0.11,0.098,0.082,0.115,0.198,3.83413789697659
530330044001,NA,1177,226049,95772,0.054,0.05,0.077,0.045,30.2,0.217,0.063,0.056,0.08,0.112,0.096,0.08,0.105,0.191,3.61028218725014
530330044002,NA,1938,244239,104563,0.012,0.05,0.014,0.044,30.2,0.21,0.06,0.058,0.082,0.115,0.099,0.082,0.109,0.185,3.7804344111502
530330044003,NA,2621,236584,101412,0,0.048,0,0.044,23.5,0.207,0.059,0.061,0.078,0.114,0.098,0.081,0.111,0.192,3.61333880479726
530330044004,NA,1898,250415,108939,0,0.049,0,0.044,24.9,0.204,0.058,0.06,0.082,0.117,0.1,0.081,0.109,0.189,3.81443189735795
530330045001,NA,1312,259877,112194,0.04,0.05,0.03,0.045,26.2,0.201,0.056,0.059,0.083,0.117,0.1,0.081,0.111,0.19,3.84822523690676
530330045002,NA,2036,267235,116524,0.087,0.05,0.039,0.044,31.1,0.2,0.056,0.058,0.084,0.117,0.102,0.084,0.111,0.188,3.89972169750878
530330046001,NA,1153,266811,115502,0.022,0.051,0.059,0.044,34.9,0.224,0.062,0.057,0.086,0.119,0.101,0.083,0.106,0.162,3.55622281707042
530330046002,NA,1466,277668,122475,0.027,0.051,0.045,0.043,40.1,0.2,0.058,0.059,0.087,0.12,0.103,0.085,0.11,0.177,3.71009808382546
530330046003,NA,1004,284829,128319,0.062,0.049,0.136,0.042,37.6,0.2,0.059,0.058,0.087,0.12,0.106,0.086,0.107,0.176,2.99337632113275
530330047001,NA,1293,234403,104815,0.022,0.05,0.08,0.041,40.9,0.194,0.06,0.06,0.09,0.118,0.104,0.09,0.11,0.173,3.33639978519918
530330047002,NA,2016,236924,109192,0.035,0.048,0.022,0.039,30.8,0.188,0.061,0.06,0.089,0.124,0.107,0.088,0.11,0.173,3.85299379298266
530330047003,NA,3173,209227,97232,0.007,0.053,0,0.042,32.5,0.194,0.062,0.059,0.09,0.12,0.104,0.091,0.105,0.176,3.70781584800299
530330047004,NA,2927,201201,94690,0.05,0.053,0.029,0.043,36.3,0.171,0.062,0.061,0.091,0.125,0.107,0.092,0.111,0.18,3.789591341721
530330048001,NA,1203,264695,119156,0.012,0.05,0,0.04,34.6,0.196,0.06,0.059,0.088,0.12,0.105,0.088,0.109,0.174,3.95152270306806
530330048002,NA,1384,281349,132686,0.026,0.046,0.107,0.036,43.4,0.197,0.058,0.059,0.085,0.12,0.109,0.087,0.112,0.174,3.01676557275496
530330048003,NA,1255,280567,135069,0.042,0.044,0.013,0.035,32.9,0.201,0.057,0.059,0.084,0.121,0.108,0.088,0.109,0.173,3.94617576419276
530330048004,NA,1371,257417,117846,0.074,0.049,0.093,0.039,33.3,0.195,0.061,0.06,0.089,0.123,0.105,0.087,0.108,0.172,3.45164869616803
530330049001,NA,1299,285627,131286,0.046,0.047,0.035,0.038,34.9,0.193,0.059,0.059,0.087,0.124,0.107,0.088,0.109,0.173,3.87873604651463
530330049002,NA,1466,310133,153626,0.042,0.043,0,0.032,28.4,0.217,0.058,0.059,0.081,0.119,0.104,0.087,0.105,0.168,3.95295449655703
530330049003,NA,1398,301809,147554,0.035,0.043,0,0.034,30.1,0.212,0.058,0.059,0.082,0.12,0.104,0.087,0.106,0.171,3.95142794818069
530330049004,NA,1121,293977,140941,0.015,0.045,0,0.036,31.8,0.202,0.056,0.058,0.084,0.122,0.106,0.088,0.107,0.176,3.9440581130418
530330049005,NA,1774,296889,139490,0.052,0.046,0,0.038,31.2,0.196,0.056,0.059,0.085,0.123,0.107,0.088,0.112,0.175,3.95147881920843
530330050001,NA,1411,298103,138275,0.045,0.048,0.013,0.038,31.9,0.195,0.058,0.06,0.087,0.124,0.105,0.087,0.109,0.176,3.9369466769048
530330050002,NA,992,318023,152514,0.025,0.045,0.113,0.037,29.2,0.206,0.058,0.058,0.083,0.122,0.104,0.087,0.108,0.173,2.97959117527999
530330050003,NA,1608,307863,146108,0.035,0.047,0.013,0.037,30.9,0.205,0.057,0.059,0.085,0.123,0.106,0.085,0.109,0.17,3.89616793536421
530330051001,NA,1294,299093,138819,0.054,0.047,0.048,0.04,36.8,0.195,0.057,0.059,0.086,0.123,0.106,0.086,0.109,0.179,3.81643217999746
530330051002,NA,1224,311168,148874,0.046,0.045,0.06,0.038,46.2,0.207,0.058,0.058,0.081,0.122,0.104,0.086,0.108,0.175,3.74538712513485
530330051003,NA,1198,322684,158911,0.055,0.043,0.038,0.035,35,0.215,0.057,0.058,0.081,0.121,0.103,0.086,0.105,0.176,3.88008729236163
530330052001,NA,1229,295698,138248,0.021,0.045,0,0.039,21.4,0.202,0.057,0.06,0.082,0.119,0.104,0.084,0.108,0.184,3.92612789784873
530330052002,NA,1615,305298,145710,0.021,0.044,0,0.038,22.1,0.211,0.055,0.059,0.081,0.119,0.104,0.083,0.109,0.179,3.87921616035312
530330052003,NA,758,305949,147487,0.05,0.043,0.038,0.037,33.7,0.211,0.056,0.058,0.082,0.122,0.104,0.084,0.107,0.175,3.9076803772771
530330052004,NA,1628,291898,134466,0.069,0.047,0.034,0.04,30.8,0.196,0.056,0.059,0.084,0.119,0.106,0.086,0.108,0.185,3.88508930735583
530330052005,NA,1444,268853,121421,0,0.047,0.022,0.041,23.8,0.195,0.056,0.06,0.083,0.119,0.106,0.085,0.108,0.188,3.66168088011797
530330053011,NA,3429,241777,106298,0,0.046,0,0.043,20.5,0.197,0.058,0.06,0.08,0.112,0.103,0.084,0.115,0.19,3.21820537818876
530330053012,NA,2389,258045,114751,0.008,0.047,0.012,0.042,22.9,0.195,0.056,0.061,0.08,0.116,0.106,0.085,0.111,0.191,3.52167095906178
530330053013,NA,989,277482,127801,0,0.045,0,0.04,26.5,0.2,0.056,0.06,0.079,0.115,0.105,0.085,0.11,0.19,3.9244591634651
530330053014,NA,1419,283046,131999,0,0.044,0,0.04,23.5,0.206,0.056,0.059,0.079,0.115,0.105,0.083,0.11,0.187,3.86011970157046
530330053021,NA,2493,283815,133663,0,0.043,0,0.039,19.2,0.211,0.056,0.059,0.077,0.115,0.102,0.081,0.111,0.188,3.50165364296547
530330053022,NA,998,291318,139797,0,0.039,0,0.036,20.3,0.22,0.055,0.059,0.078,0.115,0.1,0.081,0.106,0.186,3.89363888130136
530330053023,NA,1829,236965,109348,0,0.042,0,0.038,19.2,0.217,0.056,0.058,0.078,0.113,0.099,0.078,0.111,0.189,3.77907448687971
530330054001,NA,1277,328917,161575,0.034,0.044,0.045,0.034,37.2,0.214,0.058,0.058,0.081,0.12,0.102,0.087,0.106,0.173,3.74441034053394
530330054002,NA,1327,320290,159268,0.037,0.04,0.02,0.032,35.3,0.223,0.056,0.06,0.081,0.119,0.1,0.083,0.102,0.176,3.90761896849246
530330054003,NA,1631,319330,158715,0.019,0.042,0.049,0.033,31,0.221,0.058,0.059,0.081,0.119,0.102,0.086,0.103,0.171,3.39228687209184
530330054004,NA,1885,317228,154936,0.037,0.044,0.027,0.034,29.7,0.212,0.059,0.059,0.081,0.12,0.104,0.088,0.107,0.171,3.75392293459435
530330056001,NA,1711,121860,58714,0.099,0.052,0.091,0.042,42.9,0.158,0.066,0.063,0.089,0.132,0.109,0.094,0.104,0.185,4.43419529253395
530330056002,NA,1388,85497,39612,0.03,0.056,0.091,0.044,47.5,0.142,0.063,0.057,0.091,0.127,0.115,0.094,0.107,0.205,3.6576847497592
530330056003,NA,1044,109057,56099,0.013,0.046,0.049,0.034,56,0.156,0.062,0.06,0.083,0.138,0.113,0.096,0.107,0.185,3.94677886406913
530330056004,NA,1224,117062,58065,0.069,0.049,0.065,0.037,45.4,0.155,0.066,0.06,0.09,0.138,0.108,0.092,0.102,0.19,4.05696875126969
530330056005,NA,1587,143659,75595,0.046,0.042,0.049,0.033,48.1,0.167,0.061,0.059,0.082,0.129,0.11,0.094,0.112,0.187,3.92711976664253
530330057001,NA,624,88551,40409,0.194,0.058,0.054,0.047,36.3,0.149,0.059,0.062,0.094,0.122,0.116,0.09,0.112,0.197,4.51251618441543
530330057002,NA,890,152990,75719,0.045,0.049,0,0.039,54.1,0.156,0.06,0.06,0.087,0.131,0.112,0.094,0.114,0.186,3.98098499065108
530330057003,NA,1128,145905,73976,0.057,0.046,0.056,0.037,37.9,0.154,0.06,0.06,0.084,0.132,0.111,0.097,0.114,0.19,4.05105215025225
530330057004,NA,1572,141161,68740,0.088,0.051,0.076,0.04,38.6,0.15,0.063,0.063,0.089,0.133,0.113,0.093,0.112,0.184,4.31662449380522
530330057005,NA,1124,136959,63400,0.055,0.055,0.041,0.046,34.3,0.152,0.061,0.059,0.093,0.124,0.111,0.098,0.109,0.194,4.06822668154464
530330057006,NA,1526,145132,68939,0.085,0.053,0.044,0.045,39.3,0.157,0.062,0.063,0.09,0.131,0.107,0.095,0.107,0.188,4.06257600099821
530330058011,NA,1110,185873,92801,0.033,0.048,0.075,0.038,31,0.164,0.058,0.059,0.085,0.127,0.106,0.095,0.116,0.19,3.63906731840128
530330058012,NA,1450,155853,75815,0.034,0.051,0,0.041,36.7,0.152,0.062,0.061,0.09,0.13,0.11,0.095,0.111,0.189,3.98090932000203
530330058013,NA,1520,164143,78682,0.063,0.053,0.057,0.043,38.7,0.153,0.061,0.061,0.09,0.131,0.111,0.094,0.113,0.186,3.93217512830053
530330058014,NA,1271,185965,89300,0.03,0.052,0.02,0.042,33.9,0.164,0.062,0.062,0.09,0.129,0.108,0.092,0.11,0.184,3.96118329679161
530330058021,NA,1403,180091,92212,0.051,0.045,0.021,0.036,35.5,0.161,0.059,0.059,0.084,0.125,0.111,0.094,0.116,0.191,3.9709828607213
530330058022,NA,2254,211529,115122,0.072,0.039,0,0.028,31.8,0.202,0.059,0.063,0.084,0.125,0.104,0.088,0.106,0.169,3.97761846219993
530330058023,NA,2196,187860,104911,0.065,0.035,0.064,0.026,38,0.206,0.061,0.063,0.08,0.126,0.104,0.088,0.104,0.168,3.74645820795154
530330059001,NA,2236,245383,119315,0.054,0.044,0,0.035,24.7,0.192,0.058,0.059,0.083,0.122,0.107,0.09,0.111,0.178,3.94036849975415
530330059002,NA,1263,234025,118963,0.086,0.043,0.041,0.034,51.9,0.199,0.059,0.06,0.083,0.121,0.106,0.089,0.106,0.176,3.95841785954076
530330059003,NA,1289,269532,135737,0.012,0.041,0.036,0.032,19.9,0.214,0.059,0.061,0.081,0.121,0.102,0.087,0.106,0.17,3.66288694258237
530330059004,NA,2070,238954,124649,0.063,0.04,0.1,0.031,32.6,0.207,0.059,0.06,0.083,0.12,0.104,0.087,0.105,0.174,3.08394499609205
530330059005,NA,1172,261116,135929,0.085,0.039,0.108,0.029,36.9,0.217,0.058,0.061,0.084,0.121,0.102,0.087,0.102,0.168,3.47122758615978
530330060001,NA,1796,305959,154440,0.037,0.037,0.013,0.029,37,0.234,0.059,0.061,0.083,0.119,0.098,0.082,0.098,0.166,3.91251398093683
530330060002,NA,1311,297924,151336,0,0.037,0.07,0.028,45,0.227,0.059,0.062,0.083,0.12,0.1,0.084,0.098,0.165,3.28273518638682
530330060003,NA,1562,284177,145011,0.131,0.037,0.04,0.028,35.2,0.225,0.059,0.062,0.083,0.12,0.101,0.085,0.101,0.165,4.00825185493531
530330060004,NA,1246,288763,144391,0.024,0.041,0,0.031,29.2,0.218,0.06,0.06,0.081,0.119,0.102,0.087,0.104,0.168,3.95427694412299
530330061001,NA,1092,300512,148143,0.105,0.038,0.027,0.034,40.1,0.227,0.056,0.06,0.079,0.116,0.098,0.082,0.101,0.18,3.95794467306374
530330061002,NA,1232,300891,148120,0.018,0.037,0.017,0.033,39.3,0.235,0.055,0.06,0.077,0.115,0.098,0.082,0.1,0.178,3.90203415318648
530330061003,NA,1566,311253,154203,0.016,0.038,0.02,0.033,34.5,0.228,0.056,0.059,0.081,0.118,0.1,0.082,0.101,0.176,3.80013765156102
530330061004,NA,1422,308868,154947,0.025,0.036,0,0.031,34.4,0.239,0.057,0.06,0.079,0.117,0.098,0.082,0.097,0.17,3.94316728496979
530330062001,NA,1772,255562,124904,0.068,0.036,0.051,0.032,34.1,0.245,0.053,0.059,0.078,0.113,0.093,0.08,0.102,0.176,3.74075116399109
530330062002,NA,1798,285583,141617,0.123,0.035,0.054,0.033,40.7,0.243,0.054,0.06,0.075,0.114,0.094,0.081,0.1,0.178,3.93067843241835
530330062003,NA,1008,280550,140707,0.055,0.035,0.028,0.031,47.9,0.251,0.056,0.059,0.075,0.115,0.095,0.079,0.097,0.173,3.95243181643788
530330063001,NA,1597,180326,81899,0.029,0.037,0.016,0.035,45.5,0.25,0.053,0.057,0.079,0.104,0.091,0.073,0.101,0.192,3.93568206818901
530330063002,NA,1195,184344,86569,0.023,0.034,0.033,0.031,65.4,0.262,0.054,0.061,0.079,0.103,0.093,0.071,0.095,0.183,3.95154259503737
530330063003,NA,1622,195211,90886,0.114,0.036,0.113,0.034,38.4,0.248,0.053,0.059,0.08,0.106,0.092,0.075,0.101,0.186,4.4629365498792
530330063004,NA,1531,228054,111462,0.008,0.034,0.112,0.031,45.7,0.263,0.054,0.058,0.077,0.106,0.094,0.075,0.099,0.173,2.97297417184075
530330064001,NA,1309,250510,127286,0.102,0.034,0.06,0.027,32.7,0.263,0.057,0.058,0.078,0.114,0.093,0.078,0.094,0.164,4.09493011098835
530330064002,NA,1012,268558,135358,0.014,0.034,0.038,0.028,47.1,0.258,0.057,0.059,0.077,0.113,0.094,0.079,0.095,0.168,3.8699769437627
530330064003,NA,1295,263976,133485,0.061,0.034,0.049,0.028,44.7,0.259,0.057,0.058,0.078,0.114,0.093,0.08,0.095,0.166,3.89031166744469
530330065001,NA,1468,290116,145083,0.11,0.035,0.032,0.03,41.6,0.25,0.058,0.06,0.077,0.114,0.095,0.08,0.096,0.169,3.95688965111914
530330065002,NA,1903,272541,137481,0.037,0.035,0.035,0.027,34.2,0.256,0.059,0.061,0.079,0.116,0.093,0.079,0.094,0.163,3.75458882288944
530330065003,NA,1624,273295,137806,0.006,0.035,0.044,0.028,34.9,0.256,0.059,0.06,0.079,0.115,0.093,0.079,0.094,0.165,3.49274474645528
530330066001,NA,1808,276525,139527,0.001,0.034,0.011,0.027,31,0.253,0.059,0.062,0.079,0.115,0.095,0.08,0.095,0.163,3.79856876041519
530330066002,NA,2437,292857,147021,0.041,0.035,0.011,0.03,30.4,0.249,0.057,0.062,0.077,0.114,0.096,0.08,0.097,0.168,3.81407977349324
530330067001,NA,3219,285212,144770,0.035,0.034,0,0.028,29.4,0.25,0.06,0.061,0.079,0.115,0.097,0.08,0.095,0.162,3.70889653947942
530330067002,NA,2408,261909,134553,0.042,0.035,0.005,0.027,30.5,0.246,0.059,0.061,0.079,0.115,0.098,0.082,0.097,0.163,3.89458379861575
530330067003,NA,1910,272356,139816,0.059,0.034,0.005,0.026,33.2,0.242,0.059,0.061,0.082,0.117,0.099,0.081,0.096,0.162,3.95540274268877
530330067004,NA,1971,285108,145479,0.047,0.035,0.057,0.027,37.1,0.244,0.06,0.062,0.082,0.116,0.098,0.082,0.096,0.162,3.5523860017224
530330068001,NA,1503,276087,141624,0.031,0.035,0.11,0.027,37.1,0.238,0.06,0.062,0.084,0.117,0.099,0.081,0.097,0.162,3.00489719886697
530330068002,NA,1853,265758,138992,0.044,0.036,0.071,0.026,37.7,0.233,0.06,0.062,0.084,0.119,0.099,0.083,0.096,0.163,3.41721800614264
530330069001,NA,1384,250031,132689,0.092,0.037,0.014,0.026,34.6,0.227,0.061,0.062,0.084,0.12,0.102,0.084,0.098,0.163,3.97957281162795
530330069002,NA,1367,240683,129399,0.036,0.035,0.121,0.025,41.1,0.228,0.06,0.062,0.083,0.121,0.1,0.084,0.098,0.163,3.02380901457404
530330069003,NA,1196,230139,124244,0.012,0.034,0.067,0.025,43.7,0.229,0.061,0.062,0.083,0.12,0.101,0.083,0.099,0.162,3.63402427298252
530330069004,NA,1174,233074,125232,0.038,0.039,0.037,0.027,40.8,0.215,0.059,0.063,0.084,0.122,0.102,0.086,0.103,0.167,3.93683351541346
530330070001,NA,1080,256206,135622,0.087,0.035,0.054,0.026,33.9,0.24,0.059,0.061,0.081,0.118,0.099,0.082,0.096,0.164,3.96772613106963
530330070002,NA,1295,232335,124503,0,0.035,0,0.025,40.1,0.234,0.059,0.062,0.082,0.117,0.098,0.084,0.1,0.164,3.9608867404523
530330070003,NA,1811,248225,131512,0.014,0.035,0.03,0.026,33,0.239,0.059,0.062,0.081,0.116,0.099,0.082,0.099,0.163,3.75688778072225
530330070004,NA,1001,250260,133572,0,0.035,0,0.026,41.3,0.232,0.06,0.062,0.083,0.118,0.1,0.082,0.099,0.164,3.96823222410365
530330070005,NA,936,240616,128202,0,0.035,0,0.025,44,0.237,0.059,0.062,0.082,0.116,0.098,0.083,0.1,0.163,3.97156004324971
530330070006,NA,1354,243467,130644,0.095,0.034,0,0.025,35.6,0.238,0.059,0.062,0.082,0.118,0.1,0.083,0.098,0.161,3.98250811058792
530330071001,NA,2132,224333,122612,0.047,0.036,0.05,0.024,32.3,0.23,0.059,0.062,0.082,0.118,0.099,0.084,0.102,0.164,3.67983386093181
530330071002,NA,2909,244023,128773,0.03,0.036,0.003,0.027,31.3,0.237,0.059,0.062,0.082,0.117,0.098,0.084,0.101,0.161,3.81973764976017
530330072001,NA,6108,247544,129930,0.011,0.035,0.027,0.028,31.7,0.243,0.058,0.061,0.081,0.117,0.096,0.082,0.098,0.165,2.94881809856327
530330072002,NA,2123,239994,126313,0.058,0.035,0.02,0.028,29.4,0.239,0.058,0.061,0.08,0.116,0.097,0.084,0.099,0.166,3.90833237092247
530330072003,NA,2172,237485,126237,0,0.035,0.015,0.028,32.5,0.238,0.058,0.061,0.081,0.116,0.097,0.083,0.101,0.165,3.73006859328875
530330073001,NA,3326,256097,131963,0.014,0.034,0,0.027,29.2,0.252,0.059,0.062,0.079,0.115,0.095,0.081,0.095,0.163,3.5618130575302
530330073002,NA,1904,242475,126663,0.005,0.035,0.004,0.028,45.6,0.246,0.059,0.061,0.08,0.116,0.096,0.082,0.095,0.165,3.92856400264816
530330073003,NA,2172,248040,129159,0.042,0.035,0.032,0.028,35.9,0.245,0.058,0.062,0.08,0.115,0.096,0.083,0.096,0.165,3.799498500953
530330074011,NA,1170,265538,135062,0.008,0.033,0,0.027,30.5,0.258,0.059,0.062,0.078,0.114,0.093,0.079,0.095,0.161,3.94782908325674
530330074012,NA,1504,261328,133968,0.015,0.034,0.014,0.027,30.8,0.258,0.059,0.061,0.078,0.113,0.093,0.079,0.094,0.163,3.89060093038518
530330074013,NA,1587,255656,131597,0.005,0.034,0.017,0.027,32.5,0.252,0.059,0.062,0.078,0.115,0.095,0.081,0.095,0.164,3.84767449664982
530330074014,NA,1241,255299,131375,0,0.034,0,0.027,35.1,0.252,0.058,0.061,0.079,0.115,0.095,0.081,0.095,0.165,3.94490347459622
530330074021,NA,1773,247884,129271,0,0.035,0,0.028,31.4,0.252,0.059,0.06,0.079,0.114,0.094,0.081,0.095,0.164,3.89874522327886
530330074022,NA,1685,237228,123949,0,0.035,0,0.028,31.3,0.247,0.059,0.061,0.08,0.115,0.096,0.082,0.095,0.165,3.91525012586066
530330074023,NA,2102,242848,126578,0.064,0.035,0.011,0.028,29.7,0.246,0.059,0.061,0.08,0.116,0.095,0.082,0.095,0.165,3.94686765421177
530330075001,NA,1771,251039,128886,0.068,0.034,0,0.027,39.6,0.261,0.059,0.06,0.079,0.113,0.094,0.08,0.093,0.161,3.97338572815905
530330075002,NA,1740,230761,120627,0.092,0.034,0,0.029,29.4,0.252,0.059,0.058,0.079,0.114,0.095,0.081,0.097,0.166,4.01125414917412
530330075003,NA,1648,255779,131505,0.049,0.034,0.029,0.027,32.5,0.257,0.059,0.061,0.078,0.113,0.094,0.08,0.094,0.163,3.89723137021097
530330075004,NA,2686,227875,119516,0.012,0.034,0,0.029,28.6,0.248,0.059,0.058,0.079,0.115,0.096,0.082,0.097,0.165,3.76656810562868
530330075005,NA,1444,239744,124881,0.035,0.035,0.016,0.028,31.1,0.25,0.059,0.061,0.079,0.115,0.095,0.081,0.095,0.166,3.93916053881754
530330076001,NA,1416,250453,127889,0.031,0.033,0.051,0.027,32.6,0.264,0.058,0.058,0.078,0.114,0.092,0.079,0.094,0.162,3.64824642265303
530330076002,NA,1797,237009,122281,0.043,0.033,0,0.027,32.5,0.264,0.058,0.058,0.077,0.113,0.092,0.079,0.095,0.164,3.95680662212339
530330076003,NA,1176,242326,124902,0.043,0.033,0.024,0.027,36.6,0.262,0.059,0.058,0.078,0.114,0.094,0.079,0.094,0.162,3.94568556166416
530330077001,NA,1403,212257,110029,0.036,0.034,0.105,0.028,42.2,0.259,0.056,0.057,0.077,0.11,0.093,0.079,0.098,0.172,3.0834121242495
530330077002,NA,1184,233732,120585,0.051,0.033,0.008,0.026,40.5,0.268,0.057,0.058,0.078,0.112,0.093,0.077,0.095,0.163,3.97231975622907
530330077003,NA,1064,208912,109726,0.067,0.033,0.102,0.027,33.4,0.259,0.056,0.059,0.077,0.113,0.095,0.08,0.097,0.164,4.13235791951713
530330077004,NA,1731,221124,115630,0.04,0.033,0.008,0.028,33.1,0.257,0.057,0.057,0.078,0.112,0.094,0.08,0.097,0.169,3.94487399386046
530330078001,NA,1284,171656,87395,0.027,0.035,0.049,0.032,62,0.267,0.056,0.056,0.079,0.106,0.09,0.076,0.093,0.178,3.91308469083295
530330078002,NA,2118,188760,98418,0.051,0.034,0.062,0.03,40.3,0.26,0.054,0.056,0.077,0.106,0.097,0.08,0.1,0.169,3.51604036743913
530330078003,NA,1164,189356,98318,0.026,0.034,0.094,0.029,47.4,0.255,0.056,0.057,0.077,0.108,0.096,0.08,0.1,0.171,3.29465414015771
530330078004,NA,1109,199629,103436,0.059,0.034,0.077,0.028,36.3,0.26,0.055,0.057,0.075,0.109,0.093,0.078,0.101,0.172,3.82500027902732
530330079001,NA,1077,211174,110722,0.032,0.033,0.004,0.029,31.2,0.249,0.056,0.059,0.077,0.116,0.096,0.082,0.098,0.168,3.97187817188696
530330079002,NA,1328,216813,113806,0.085,0.033,0.067,0.028,30.9,0.255,0.057,0.059,0.077,0.115,0.095,0.081,0.097,0.165,4.32956376065479
530330079003,NA,749,212449,111806,0.008,0.033,0,0.029,40.4,0.248,0.057,0.059,0.078,0.117,0.096,0.082,0.099,0.165,3.97506117459663
530330079004,NA,1134,220376,115414,0,0.034,0,0.029,39.5,0.252,0.057,0.058,0.078,0.115,0.094,0.081,0.097,0.168,3.95956427073114
530330079005,NA,1940,227169,118839,0.047,0.034,0.01,0.028,31.2,0.254,0.058,0.058,0.079,0.114,0.093,0.081,0.097,0.166,3.93588631462779
530330080011,NA,2037,233306,124395,0.014,0.036,0.027,0.027,34.8,0.235,0.057,0.062,0.081,0.117,0.097,0.083,0.102,0.165,3.7502492537486
530330080012,NA,1007,232984,123901,0,0.036,0.029,0.028,32.9,0.236,0.059,0.062,0.08,0.117,0.097,0.083,0.1,0.166,3.87918374644952
530330080013,NA,1515,222222,120422,0.009,0.035,0,0.026,32.4,0.236,0.058,0.063,0.081,0.118,0.098,0.083,0.103,0.16,3.95265166591235
