"model_id","bg_geo_id","score","date_obtained"
"3MS_KNN_v.1","530330074013","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330074014","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330074021","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330074022","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330074023","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330075001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330075002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330075003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330075004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330075005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330076001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330076002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330076003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330077001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330077002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330077003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330077004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330078001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330078002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330078003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330078004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330079001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330079002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330079003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330079004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330079005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080011","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080012","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080013","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080014","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080015","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080021","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330080022","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330081001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330081002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330081003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330082001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330082002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330082003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330083001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330083002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330084001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330084002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330084003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330085001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330085002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330085003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330086001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330086002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330086003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330087001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330087002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330087003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330088001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330088002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330088003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330089001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330089002","3","Fri Mar 05 10:43:53 2021"
