Block Group ID,Average Block Group Score,Population,Population: 3 Miles,Households: 3 Miles,Kids under 5,Percent Kids under 5,Kids under 5: 3 Miles,Percent Kids under 5: 3 Miles,Kids 5 to 9,Percent Kids 5 to 9,Kids 5 to 9: 3 Miles,Percent Kids 5 to 9: 3 Miles,Average Age,Household income under 40K: 3 Mile,Household income 40K to 50K: 3 Mile,Household income 50K to 60K: 3 Mile,Household income 60K to 75K: 3 Mile,Household income 75K to 100K: 3 Mile,Household income 100K to 125K: 3 Mile,Household income 125K to 150K: 3 Mile,Household income 150K to 200K: 3 Mile,Household income 200K+: 3 Mile
530330238043,,3238,97048,41721,95,0.029,5317,0.055,35,0.011,5039,0.052,32.6,0.172,0.042,0.047,0.068,0.115,0.114,0.076,0.117,0.249
530530731081,,2964,73864,23728,324,0.109,5718,0.077,296,0.1,6218,0.084,33.7,0.17,0.062,0.092,0.111,0.184,0.156,0.095,0.079,0.05
530330323252,,2552,66998,26043,244,0.096,4263,0.064,215,0.084,5303,0.079,31.3,0.136,0.032,0.041,0.062,0.102,0.123,0.101,0.142,0.261
530530723074,,833,70301,27838,75,0.09,4924,0.07,33,0.04,3745,0.053,47.6,0.29,0.079,0.103,0.112,0.146,0.085,0.067,0.059,0.059
530530719014,,1529,65250,26491,72,0.047,5105,0.078,109,0.071,4507,0.069,49.6,0.407,0.104,0.097,0.11,0.119,0.067,0.043,0.027,0.025
530330308022,,1236,72992,26265,79,0.064,5532,0.076,54,0.044,5541,0.076,45,0.281,0.084,0.097,0.121,0.138,0.095,0.069,0.071,0.043
530330204022,,963,92446,37673,61,0.063,5763,0.062,57,0.059,4930,0.053,49.7,0.239,0.067,0.071,0.086,0.149,0.111,0.079,0.108,0.09
530330207001,,1086,106974,44626,36,0.033,6249,0.058,48,0.044,5329,0.05,42.4,0.265,0.069,0.07,0.084,0.142,0.107,0.072,0.097,0.092
530530730011,2,607,7772,2601,0,0,621,0.08,50,0.082,604,0.078,53.6,0.275,0.13,0.156,0.093,0.105,0.066,0.046,0.096,0.033
530330296014,,925,93284,31167,51,0.055,6859,0.074,84,0.091,6966,0.075,40.7,0.265,0.085,0.081,0.101,0.142,0.107,0.082,0.07,0.067
530330222033,,1029,102805,42269,0,0,6500,0.063,48,0.047,5835,0.057,47.8,0.151,0.051,0.051,0.069,0.118,0.109,0.103,0.133,0.215
530330079005,,1940,227169,118839,92,0.047,7720,0.034,20,0.01,6465,0.028,31.2,0.254,0.058,0.058,0.079,0.114,0.093,0.081,0.097,0.166
530330302024,,1635,108667,39104,67,0.041,7369,0.068,61,0.037,7410,0.068,29.8,0.267,0.077,0.086,0.123,0.143,0.104,0.084,0.065,0.05
530330225004,,1501,87441,35989,82,0.055,5525,0.063,14,0.009,4838,0.055,55,0.152,0.044,0.05,0.072,0.114,0.1,0.097,0.123,0.25
530530731142,,1941,23208,8044,250,0.129,1547,0.067,148,0.076,1611,0.069,30.9,0.27,0.105,0.061,0.13,0.147,0.095,0.083,0.072,0.037
530330286001,,994,51448,19461,54,0.054,3435,0.067,0,0,3800,0.074,56.3,0.283,0.097,0.092,0.107,0.121,0.087,0.064,0.073,0.075
530530633005,,1444,98960,35716,56,0.039,6676,0.067,28,0.019,7149,0.072,31.1,0.362,0.104,0.102,0.108,0.137,0.089,0.04,0.038,0.021
530530712051,,1946,56936,21457,76,0.039,3148,0.055,94,0.048,3385,0.059,45.4,0.257,0.096,0.085,0.115,0.142,0.113,0.06,0.085,0.048
530330301001,,877,101432,36434,24,0.027,6604,0.065,47,0.054,7293,0.072,54,0.278,0.077,0.092,0.123,0.13,0.097,0.085,0.06,0.058
530670107002,,1531,74122,31424,98,0.064,3750,0.051,166,0.108,4047,0.055,34.9,0.305,0.094,0.087,0.105,0.136,0.109,0.069,0.059,0.037
530330118002,,973,110591,39006,0,0,6996,0.063,56,0.058,7066,0.064,44.1,0.285,0.074,0.082,0.087,0.121,0.106,0.068,0.08,0.098
530330054002,,1327,320290,159268,49,0.037,12849,0.04,27,0.02,10310,0.032,35.3,0.223,0.056,0.06,0.081,0.119,0.1,0.083,0.102,0.176
530530721091,,1512,27693,9604,121,0.08,1711,0.062,78,0.052,1915,0.069,51.8,0.208,0.089,0.09,0.143,0.163,0.111,0.088,0.067,0.041
530670123101,,1828,37008,14049,125,0.068,2386,0.064,232,0.127,2541,0.069,31.9,0.198,0.089,0.094,0.148,0.177,0.109,0.082,0.066,0.038
530330325004,,1734,5677,2164,81,0.047,282,0.05,52,0.03,241,0.042,47.3,0.13,0.054,0.036,0.073,0.147,0.11,0.081,0.139,0.23
530330273004,,1187,122490,43439,35,0.029,8504,0.069,69,0.058,8324,0.068,37.8,0.334,0.104,0.088,0.095,0.13,0.087,0.064,0.056,0.041
530330239004,,1064,84310,32729,0,0,4235,0.05,71,0.067,5049,0.06,50.1,0.146,0.041,0.041,0.066,0.108,0.099,0.091,0.133,0.275
530530607005,,1169,103260,44968,0,0,5769,0.056,0,0,5741,0.056,19.5,0.343,0.091,0.071,0.101,0.129,0.092,0.058,0.063,0.052
530530731082,4,4120,67001,21313,205,0.05,5450,0.081,260,0.063,5878,0.088,30.7,0.173,0.073,0.09,0.12,0.195,0.139,0.087,0.074,0.049
530330006006,,1174,180353,78262,91,0.078,10485,0.058,62,0.053,8731,0.048,32.9,0.248,0.066,0.066,0.084,0.122,0.102,0.076,0.102,0.135
530330027002,,1963,261314,112881,113,0.058,13338,0.051,90,0.046,11793,0.045,32.1,0.231,0.062,0.06,0.086,0.117,0.099,0.082,0.103,0.159
530530604003,,878,81594,35470,72,0.082,4382,0.054,46,0.052,4655,0.057,41.4,0.309,0.09,0.069,0.1,0.132,0.103,0.064,0.071,0.062
530330303113,,1539,91256,33615,37,0.024,5793,0.063,87,0.057,5788,0.063,43.4,0.248,0.079,0.082,0.109,0.141,0.108,0.085,0.082,0.066
530330319041,,1657,14227,5248,77,0.046,835,0.059,132,0.08,915,0.064,43.9,0.151,0.04,0.053,0.091,0.129,0.157,0.108,0.106,0.165
530330058012,,1450,155853,75815,49,0.034,7893,0.051,0,0,6425,0.041,36.7,0.152,0.062,0.061,0.09,0.13,0.11,0.095,0.111,0.189
530670113002,,1152,85527,34147,10,0.009,5227,0.061,0,0,5388,0.063,83.9,0.27,0.089,0.093,0.121,0.158,0.108,0.07,0.051,0.04
530530713091,,1564,80328,26072,92,0.059,5939,0.074,77,0.049,6670,0.083,34.7,0.171,0.061,0.095,0.119,0.191,0.138,0.095,0.083,0.047
530330317031,,755,91341,29882,29,0.038,6227,0.068,54,0.072,6477,0.071,53.4,0.221,0.07,0.076,0.097,0.145,0.127,0.09,0.09,0.083
530330049005,,1774,296889,139490,93,0.052,13788,0.046,0,0,11176,0.038,31.2,0.196,0.056,0.059,0.085,0.123,0.107,0.088,0.112,0.175
530530715054,,1146,68337,24179,110,0.096,4064,0.059,11,0.01,4797,0.07,51.2,0.312,0.089,0.099,0.127,0.166,0.078,0.054,0.052,0.023
530330049002,,1466,310133,153626,62,0.042,13327,0.043,0,0,10036,0.032,28.4,0.217,0.058,0.059,0.081,0.119,0.104,0.087,0.105,0.168
530530725042,,2957,25469,9253,112,0.038,1202,0.047,74,0.025,1300,0.051,38,0.173,0.061,0.072,0.086,0.138,0.116,0.075,0.108,0.172
530330226041,,1986,111791,46363,173,0.087,7527,0.067,93,0.047,6840,0.061,35.8,0.153,0.039,0.045,0.073,0.118,0.116,0.106,0.135,0.215
530530703073,,2409,15939,5738,78,0.032,881,0.055,209,0.087,1324,0.083,44.5,0.17,0.056,0.084,0.077,0.139,0.124,0.078,0.126,0.147
530330293051,,1315,88556,30862,77,0.059,6232,0.07,42,0.032,5578,0.063,36.9,0.225,0.07,0.08,0.132,0.161,0.114,0.074,0.091,0.052
530330303104,,2053,98363,35209,158,0.077,6613,0.067,98,0.048,6604,0.067,30.6,0.259,0.084,0.083,0.115,0.15,0.102,0.081,0.077,0.049
530530720001,,1260,33498,12870,21,0.017,3393,0.101,229,0.182,2804,0.084,29.6,0.42,0.107,0.082,0.09,0.129,0.063,0.043,0.029,0.037
530330322102,,6075,41348,15063,644,0.106,2986,0.072,803,0.132,3300,0.08,33.9,0.106,0.036,0.043,0.055,0.128,0.102,0.117,0.141,0.272
530530611005,,1362,131202,56225,12,0.009,7653,0.058,67,0.049,7687,0.059,35.5,0.341,0.09,0.079,0.102,0.134,0.093,0.054,0.057,0.05
530530725032,,2564,10398,3461,106,0.041,424,0.041,102,0.04,356,0.034,46.6,0.158,0.065,0.09,0.103,0.156,0.132,0.075,0.093,0.129
530330092001,,1470,212766,112871,23,0.016,7415,0.035,10,0.007,6574,0.031,47.7,0.257,0.058,0.058,0.08,0.114,0.096,0.081,0.098,0.157
530530723053,,1084,125314,50600,116,0.107,8275,0.066,63,0.058,7524,0.06,25.7,0.318,0.092,0.083,0.102,0.143,0.097,0.058,0.059,0.047
530330001002,,1615,138890,58800,80,0.05,8346,0.06,68,0.042,7082,0.051,34.6,0.251,0.072,0.071,0.079,0.131,0.1,0.072,0.102,0.123
530330246023,,676,108177,39818,38,0.056,6304,0.058,56,0.083,6481,0.06,50.5,0.224,0.056,0.069,0.088,0.125,0.109,0.076,0.099,0.154
530530729071,,2209,18264,6039,392,0.177,2343,0.128,211,0.096,1892,0.104,23,0.462,0.14,0.094,0.07,0.12,0.035,0.023,0.016,0.041
530330210003,,1372,145082,63021,99,0.072,8258,0.057,45,0.033,6565,0.045,39.5,0.278,0.071,0.069,0.091,0.138,0.101,0.068,0.091,0.092
530330316013,,1526,48477,16800,86,0.056,2871,0.059,68,0.045,3211,0.066,40.5,0.145,0.058,0.054,0.094,0.16,0.155,0.103,0.118,0.114
530330091002,,1691,209592,111651,13,0.008,7168,0.034,28,0.017,6326,0.03,42.9,0.262,0.06,0.059,0.079,0.113,0.095,0.079,0.099,0.155
530330038001,,1180,189895,78965,49,0.042,9489,0.05,75,0.064,8855,0.047,32.9,0.244,0.062,0.056,0.076,0.111,0.089,0.074,0.108,0.181
530330057003,,1128,145905,73976,64,0.057,6667,0.046,63,0.056,5345,0.037,37.9,0.154,0.06,0.06,0.084,0.132,0.111,0.097,0.114,0.19
530330118003,,1102,114898,41324,24,0.022,6964,0.061,39,0.035,7031,0.061,43.6,0.286,0.073,0.084,0.086,0.124,0.105,0.07,0.078,0.095
530670126205,,986,986,359,66,0.067,66,0.067,43,0.044,43,0.044,40.3,0.448,0.089,0.095,0.095,0.22,0.045,0.008,0,0
530330325003,,842,7560,2906,58,0.069,411,0.054,58,0.069,414,0.055,34.9,0.132,0.045,0.044,0.053,0.126,0.114,0.081,0.124,0.281
530530703134,,888,44766,16025,164,0.185,2699,0.06,96,0.108,3347,0.075,25.9,0.176,0.072,0.086,0.091,0.148,0.141,0.086,0.104,0.097
530330099004,,1518,170279,86496,41,0.027,6736,0.04,105,0.069,6379,0.037,38.9,0.284,0.062,0.056,0.081,0.106,0.095,0.075,0.103,0.138
530539400081,,2716,67638,23937,205,0.075,4203,0.062,140,0.052,3947,0.058,34.1,0.197,0.083,0.077,0.109,0.143,0.127,0.093,0.099,0.072
530330077001,,1403,212257,110029,50,0.036,7125,0.034,147,0.105,6000,0.028,42.2,0.259,0.056,0.057,0.077,0.11,0.093,0.079,0.098,0.172
530330252002,,2882,116002,44501,132,0.046,7157,0.062,285,0.099,7383,0.064,32.2,0.22,0.064,0.071,0.1,0.133,0.119,0.067,0.1,0.125
530330098005,,1664,71310,32413,85,0.051,4482,0.063,123,0.074,4128,0.058,36.5,0.206,0.062,0.058,0.087,0.11,0.108,0.079,0.131,0.159
530330232023,,1205,88757,33987,68,0.056,5758,0.065,113,0.094,6246,0.07,33.5,0.167,0.048,0.047,0.075,0.115,0.12,0.077,0.129,0.222
530530617002,,1008,116499,46220,60,0.06,7163,0.061,107,0.106,7465,0.064,30.3,0.355,0.097,0.079,0.106,0.13,0.094,0.05,0.054,0.035
530530725062,,2313,22353,9270,115,0.05,1182,0.053,40,0.017,1119,0.05,51.3,0.215,0.059,0.06,0.09,0.123,0.124,0.087,0.089,0.153
530670120003,,1090,19991,7942,21,0.019,1184,0.059,0,0,979,0.049,43.5,0.313,0.063,0.054,0.109,0.153,0.101,0.08,0.059,0.07
530530731152,,1762,25053,8473,154,0.087,1805,0.072,68,0.039,1884,0.075,42.4,0.243,0.093,0.076,0.125,0.154,0.103,0.084,0.074,0.048
530330322133,,1981,45529,15461,53,0.027,3200,0.07,149,0.075,4140,0.091,43.6,0.073,0.028,0.024,0.045,0.096,0.091,0.11,0.164,0.369
530330270002,,857,118584,43695,16,0.019,8043,0.068,25,0.029,8387,0.071,37,0.322,0.097,0.08,0.097,0.133,0.091,0.072,0.063,0.046
530530718061,5,2464,63750,24638,229,0.093,5204,0.082,283,0.115,4529,0.071,28.9,0.427,0.106,0.093,0.101,0.121,0.063,0.041,0.023,0.025
530330250014,,1134,83654,30924,48,0.042,4432,0.053,105,0.093,5219,0.062,38.4,0.123,0.04,0.037,0.073,0.106,0.103,0.089,0.138,0.291
530330029002,,1543,243816,107800,43,0.028,12260,0.05,81,0.052,10104,0.041,43,0.226,0.064,0.057,0.088,0.119,0.102,0.082,0.104,0.158
530530731211,,2203,86416,28378,169,0.077,6522,0.075,137,0.062,6688,0.077,36.2,0.181,0.073,0.079,0.122,0.176,0.14,0.092,0.083,0.054
530530707034,,1084,51676,18639,101,0.093,3543,0.069,38,0.035,3375,0.065,40.6,0.229,0.076,0.076,0.107,0.164,0.12,0.081,0.086,0.061
530330050002,,992,318023,152514,25,0.025,14342,0.045,112,0.113,11718,0.037,29.2,0.206,0.058,0.058,0.083,0.122,0.104,0.087,0.108,0.173
530330233002,,1200,95814,36407,179,0.149,5869,0.061,16,0.013,6160,0.064,35.8,0.167,0.051,0.05,0.078,0.114,0.114,0.073,0.14,0.213
530330270001,,901,123638,44873,0,0,8432,0.068,6,0.007,8886,0.072,43.8,0.331,0.098,0.082,0.094,0.129,0.09,0.073,0.06,0.043
530530725061,,1089,14499,5955,71,0.065,697,0.048,21,0.019,701,0.048,57,0.18,0.056,0.065,0.101,0.1,0.112,0.07,0.112,0.205
530670104002,,871,66068,28988,45,0.052,3231,0.049,90,0.103,3462,0.052,41.5,0.326,0.093,0.091,0.092,0.147,0.098,0.065,0.05,0.039
530530730052,,1903,8224,3096,29,0.015,529,0.064,14,0.007,302,0.037,50.8,0.284,0.129,0.062,0.114,0.158,0.105,0.038,0.061,0.048
530530725054,,1251,13148,5301,45,0.036,629,0.048,63,0.05,654,0.05,47.1,0.172,0.06,0.067,0.093,0.11,0.111,0.064,0.107,0.215
530530618001,2,930,126636,49311,60,0.065,7821,0.062,35,0.038,8701,0.069,30,0.377,0.099,0.089,0.11,0.127,0.092,0.044,0.038,0.024
530330268024,,1492,109045,41707,146,0.098,7307,0.067,87,0.058,7823,0.072,39.1,0.302,0.092,0.077,0.096,0.125,0.091,0.079,0.069,0.068
530330304041,,2373,61993,22072,161,0.068,4385,0.071,128,0.054,3964,0.064,39,0.25,0.079,0.08,0.13,0.146,0.106,0.079,0.078,0.054
530330300041,,1824,93796,33682,328,0.18,5783,0.062,276,0.151,6942,0.074,23.9,0.282,0.07,0.086,0.124,0.139,0.095,0.08,0.065,0.059
530330107011,,2348,117708,50401,287,0.122,7494,0.064,162,0.069,7669,0.065,33.5,0.237,0.07,0.069,0.091,0.118,0.107,0.079,0.108,0.12
530330041005,,1247,172090,72986,155,0.124,7817,0.045,70,0.056,7589,0.044,32.7,0.218,0.057,0.056,0.078,0.108,0.087,0.077,0.109,0.21
530330313024,,1081,16933,7069,85,0.079,704,0.042,118,0.109,1173,0.069,31.5,0.292,0.088,0.111,0.097,0.121,0.1,0.057,0.092,0.042
530530731253,,3692,74975,23994,329,0.089,5911,0.079,270,0.073,6095,0.081,37.2,0.168,0.07,0.089,0.104,0.187,0.142,0.099,0.089,0.053
530670117101,,3104,74515,30333,103,0.033,4542,0.061,185,0.06,4451,0.06,40.6,0.267,0.089,0.093,0.116,0.156,0.112,0.064,0.059,0.043
530330204024,,1130,81713,32704,147,0.13,5398,0.066,145,0.128,4595,0.056,35.6,0.22,0.065,0.064,0.082,0.155,0.113,0.086,0.111,0.105
530330205003,,943,124348,52211,38,0.04,7401,0.06,0,0,6133,0.049,46.7,0.271,0.075,0.069,0.084,0.141,0.103,0.07,0.097,0.091
530530624003,,1208,119544,43467,103,0.085,8393,0.07,198,0.164,8712,0.073,29.8,0.378,0.106,0.103,0.116,0.133,0.081,0.039,0.028,0.017
530330033002,,889,227369,101698,68,0.076,11655,0.051,47,0.053,9516,0.042,38.3,0.198,0.06,0.06,0.092,0.121,0.103,0.088,0.107,0.171
530330299011,,1785,88373,31950,43,0.024,6158,0.07,47,0.026,6620,0.075,42,0.299,0.074,0.088,0.129,0.133,0.083,0.076,0.064,0.053
530330315011,,1258,1258,420,92,0.073,92,0.073,63,0.05,63,0.05,42.6,0.16,0.117,0,0.098,0.267,0.105,0.057,0.079,0.119
530330292053,,1264,94371,33576,28,0.022,6599,0.07,33,0.026,7038,0.075,40.8,0.312,0.094,0.091,0.132,0.127,0.089,0.055,0.059,0.042
530330046002,,1466,277668,122475,40,0.027,14093,0.051,66,0.045,11923,0.043,40.1,0.2,0.058,0.059,0.087,0.12,0.103,0.085,0.11,0.177
530330006003,,1567,180787,78156,216,0.138,10887,0.06,89,0.057,8642,0.048,32.2,0.247,0.066,0.068,0.086,0.127,0.104,0.076,0.102,0.125
530530721111,,1685,44772,16450,45,0.027,2995,0.067,152,0.09,2862,0.064,44.5,0.25,0.093,0.099,0.141,0.144,0.099,0.08,0.058,0.036
530330295021,,2996,101828,33460,329,0.11,7099,0.07,235,0.078,7260,0.071,30.3,0.245,0.075,0.071,0.106,0.14,0.114,0.09,0.087,0.073
530330323093,,2090,95539,37678,223,0.107,6680,0.07,180,0.086,6449,0.068,36.1,0.147,0.04,0.042,0.068,0.119,0.126,0.099,0.143,0.216
530530613005,,817,114676,47069,78,0.095,6574,0.057,61,0.075,7205,0.063,30.3,0.349,0.101,0.075,0.102,0.132,0.089,0.053,0.058,0.041
530330320053,,1164,58685,20279,20,0.017,3498,0.06,92,0.079,4986,0.085,33.3,0.138,0.047,0.054,0.09,0.173,0.145,0.112,0.131,0.111
530330307001,,1097,65612,23436,49,0.045,4663,0.071,75,0.068,4754,0.072,39.2,0.297,0.088,0.095,0.116,0.143,0.082,0.067,0.067,0.044
530330293061,,2108,101512,34899,154,0.073,6786,0.067,175,0.083,6437,0.063,36.9,0.221,0.075,0.082,0.121,0.154,0.116,0.082,0.09,0.06
530330313011,,1459,15138,6108,115,0.079,571,0.038,71,0.049,983,0.065,39,0.275,0.08,0.116,0.083,0.126,0.104,0.073,0.074,0.07
530530718072,2,1924,101780,38691,148,0.077,8305,0.082,138,0.072,6988,0.069,33.8,0.412,0.112,0.102,0.108,0.117,0.066,0.042,0.027,0.014
530330250051,,3191,83490,30671,179,0.056,4963,0.059,224,0.07,5288,0.063,42.3,0.147,0.048,0.047,0.086,0.115,0.114,0.082,0.139,0.223
530330292052,,1400,104694,36876,38,0.027,7409,0.071,207,0.148,7986,0.076,24,0.323,0.092,0.093,0.125,0.128,0.087,0.056,0.056,0.04
530330289025,,1861,82507,30036,207,0.111,5449,0.066,230,0.124,6086,0.074,31,0.287,0.092,0.091,0.121,0.133,0.099,0.064,0.061,0.052
530330094002,,1386,194112,100318,113,0.082,6784,0.035,48,0.035,6003,0.031,39.3,0.274,0.057,0.057,0.079,0.11,0.095,0.081,0.094,0.152
530330219051,,1890,89367,35433,105,0.056,6144,0.069,254,0.134,5824,0.065,35.7,0.178,0.058,0.06,0.087,0.127,0.123,0.1,0.14,0.127
530530719024,,687,68655,27609,0,0,5122,0.075,27,0.039,4460,0.065,52.9,0.37,0.096,0.098,0.108,0.122,0.077,0.058,0.04,0.029
530330105001,,1124,91474,41110,0,0,5365,0.059,0,0,5413,0.059,61.6,0.217,0.068,0.064,0.089,0.116,0.11,0.08,0.117,0.14
530330225003,,1277,90785,38037,59,0.046,5687,0.063,46,0.036,4972,0.055,38.2,0.16,0.043,0.046,0.072,0.118,0.106,0.105,0.121,0.227
530330004021,,1121,154987,66984,43,0.038,9544,0.062,25,0.022,7187,0.046,45.8,0.25,0.066,0.07,0.088,0.127,0.106,0.079,0.099,0.116
530330028002,,1206,256464,112855,13,0.011,12972,0.051,69,0.057,11132,0.043,35.3,0.223,0.064,0.058,0.089,0.121,0.101,0.084,0.103,0.158
530530633004,,1466,110463,40246,181,0.123,7561,0.068,23,0.016,7946,0.072,34.5,0.363,0.109,0.102,0.112,0.135,0.084,0.042,0.033,0.02
530330053021,,2493,283815,133663,0,0,12165,0.043,0,0,10958,0.039,19.2,0.211,0.056,0.059,0.077,0.115,0.102,0.081,0.111,0.188
530330032001,,1128,163651,74853,92,0.082,9278,0.057,49,0.043,7455,0.046,31.2,0.165,0.059,0.056,0.096,0.122,0.111,0.094,0.11,0.188
530330214003,,1328,105468,43635,65,0.049,6342,0.06,140,0.105,5493,0.052,42.8,0.256,0.071,0.07,0.085,0.142,0.107,0.077,0.103,0.09
530670102003,,2352,54928,24101,161,0.068,2730,0.05,155,0.066,2916,0.053,41.2,0.346,0.093,0.087,0.098,0.128,0.087,0.071,0.055,0.035
530530723073,,912,77728,30931,33,0.036,5779,0.074,78,0.086,4189,0.054,45.1,0.302,0.088,0.101,0.116,0.139,0.087,0.062,0.052,0.053
530330115003,,1449,106119,44516,95,0.066,7284,0.069,68,0.047,7442,0.07,37.8,0.248,0.073,0.073,0.087,0.117,0.106,0.077,0.105,0.114
530330319061,,1621,38155,13872,82,0.051,2271,0.06,76,0.047,2493,0.065,45.1,0.15,0.059,0.066,0.094,0.129,0.146,0.099,0.129,0.128
530330075003,,1648,255779,131505,81,0.049,8604,0.034,48,0.029,6837,0.027,32.5,0.257,0.059,0.061,0.078,0.113,0.094,0.08,0.094,0.163
530330098002,,1187,77525,36462,54,0.045,4586,0.059,102,0.086,4205,0.054,40.4,0.224,0.061,0.059,0.085,0.108,0.107,0.079,0.122,0.156
530330238011,,1936,99278,42381,151,0.078,4949,0.05,101,0.052,5350,0.054,35.5,0.169,0.041,0.044,0.068,0.116,0.117,0.077,0.113,0.254
530330002006,,1244,151814,64490,65,0.052,9043,0.06,40,0.032,7451,0.049,48.1,0.255,0.071,0.068,0.085,0.134,0.103,0.07,0.102,0.113
530330219034,,573,103205,41420,45,0.079,6804,0.066,0,0,6351,0.062,44.6,0.167,0.055,0.057,0.08,0.13,0.124,0.102,0.133,0.153
530530703142,,1240,35986,13531,29,0.023,2607,0.072,77,0.062,2336,0.065,49.7,0.17,0.084,0.091,0.096,0.141,0.13,0.075,0.109,0.103
530330302021,,1067,109749,39313,136,0.127,7511,0.068,104,0.097,7599,0.069,36.2,0.261,0.076,0.085,0.125,0.145,0.103,0.083,0.068,0.055
530330065002,,1903,272541,137481,71,0.037,9424,0.035,67,0.035,7423,0.027,34.2,0.256,0.059,0.061,0.079,0.116,0.093,0.079,0.094,0.163
530330275001,,1487,105519,39974,78,0.052,7341,0.07,52,0.035,7585,0.072,52.4,0.315,0.095,0.081,0.095,0.124,0.089,0.074,0.065,0.063
530330106006,,1161,96328,42914,81,0.07,6003,0.062,105,0.09,5874,0.061,41.3,0.213,0.068,0.062,0.092,0.115,0.11,0.082,0.119,0.139
530330303084,,2121,96424,35111,84,0.04,6316,0.066,130,0.061,6173,0.064,33.3,0.251,0.079,0.081,0.114,0.143,0.108,0.084,0.078,0.063
530330303081,,906,97839,35630,0,0,6366,0.065,89,0.098,6223,0.064,42.1,0.25,0.079,0.08,0.113,0.143,0.11,0.084,0.079,0.062
530330218031,,1851,62143,24603,147,0.079,4192,0.067,177,0.096,4191,0.067,36.4,0.176,0.059,0.059,0.087,0.124,0.108,0.113,0.141,0.132
530330303041,,1974,88567,31447,87,0.044,6096,0.069,90,0.046,5271,0.06,42.1,0.246,0.08,0.082,0.117,0.152,0.113,0.078,0.077,0.055
530330029003,,1350,232626,102958,145,0.107,11892,0.051,105,0.078,9608,0.041,37.9,0.223,0.063,0.058,0.089,0.119,0.104,0.082,0.103,0.159
530530712071,3,1281,82795,31009,47,0.037,4960,0.06,88,0.069,4768,0.058,36.4,0.247,0.087,0.076,0.126,0.139,0.115,0.073,0.084,0.052
530530624002,,1907,107686,39321,199,0.104,7294,0.068,202,0.106,7828,0.073,28.4,0.374,0.106,0.103,0.113,0.134,0.081,0.041,0.029,0.019
530330240003,,1937,81655,35214,131,0.068,4544,0.056,78,0.04,4001,0.049,38.3,0.16,0.038,0.042,0.065,0.112,0.114,0.076,0.121,0.273
530530719011,,1532,92593,36115,34,0.022,7579,0.082,73,0.048,5891,0.064,35.6,0.375,0.107,0.107,0.108,0.12,0.071,0.052,0.037,0.023
530330327024,,1088,11071,4103,28,0.026,603,0.054,101,0.093,784,0.071,40.6,0.193,0.057,0.027,0.067,0.115,0.147,0.106,0.147,0.142
530330323151,,1745,13942,5300,74,0.042,957,0.069,82,0.047,1208,0.087,49.6,0.122,0.039,0.029,0.066,0.12,0.114,0.086,0.128,0.297
530330228011,,2586,119408,48839,350,0.135,7935,0.066,112,0.043,7794,0.065,30.9,0.159,0.04,0.038,0.074,0.117,0.121,0.096,0.141,0.213
530330323071,,1609,21551,7343,39,0.024,1404,0.065,50,0.031,1327,0.062,48.8,0.088,0.038,0.029,0.035,0.111,0.136,0.068,0.13,0.365
530330277015,,1370,5057,2181,18,0.013,18,0.004,30,0.022,239,0.047,43.8,0.269,0.087,0.062,0.097,0.077,0.103,0.112,0.096,0.098
530330101001,,1482,118534,44277,80,0.054,6518,0.055,91,0.061,7206,0.061,49.6,0.263,0.062,0.055,0.075,0.11,0.09,0.076,0.095,0.175
530330105002,,1301,94623,42392,36,0.028,5803,0.061,84,0.065,5735,0.061,43,0.216,0.069,0.063,0.09,0.116,0.109,0.08,0.118,0.138
530530714101,3,792,45375,15749,0,0,2885,0.064,79,0.1,3473,0.077,48.5,0.251,0.078,0.107,0.132,0.187,0.08,0.078,0.059,0.027
530670126202,,713,4166,1597,6,0.008,171,0.041,56,0.079,216,0.052,39.8,0.319,0.137,0.081,0.132,0.074,0.115,0.041,0.066,0.036
530330218021,,2194,53135,21504,255,0.116,3505,0.066,194,0.088,3459,0.065,34.6,0.194,0.061,0.062,0.09,0.13,0.116,0.086,0.131,0.13
530330052003,,758,305949,147487,38,0.05,13220,0.043,29,0.038,11320,0.037,33.7,0.211,0.056,0.058,0.082,0.122,0.104,0.084,0.107,0.175
530530715032,,1002,73083,25678,0,0,5051,0.069,0,0,5223,0.071,31.2,0.334,0.102,0.102,0.116,0.156,0.073,0.05,0.048,0.019
530330279002,,1500,91779,33004,67,0.045,6575,0.072,104,0.069,6010,0.065,36.7,0.309,0.096,0.082,0.094,0.129,0.094,0.072,0.064,0.06
530330249014,,1354,84323,31172,110,0.081,4536,0.054,92,0.068,5139,0.061,40.1,0.125,0.041,0.037,0.071,0.107,0.097,0.088,0.134,0.301
530330231003,,1474,89869,33117,0,0,5367,0.06,85,0.058,6002,0.067,46.8,0.152,0.045,0.043,0.071,0.114,0.114,0.081,0.139,0.241
530530731212,,2451,83972,26766,145,0.059,6771,0.081,176,0.072,6858,0.082,36.4,0.168,0.064,0.081,0.121,0.182,0.148,0.096,0.086,0.054
530670101001,,632,57812,25523,0,0,2928,0.051,0,0,2737,0.047,68.8,0.346,0.094,0.075,0.105,0.132,0.089,0.069,0.046,0.043
530330248001,,1029,81098,29698,85,0.083,4553,0.056,12,0.012,5004,0.062,42.9,0.145,0.048,0.046,0.074,0.108,0.114,0.085,0.141,0.239
