"Block.Group.ID","Average.Block.Group.Score","Population","Population.3.Mile","Households.3.Mile","Percent.Kids.under.5","Percent.Kids.under.5.3.Mile","Percent.Kids.5.to.9","Percent.Kids.5.to.9.3 Mile","Average.Age","Household.income.under.40K.3Mile","Household.income.40K.to.50K.3.Mile","Household.income.50K.to.60K.3.Mile","Household.income.60K.to.75K.3.Mile","Household.income.75K.to.100K.3.Mile","Household.income.100:.125K.3.Mile","Household.income.125K.to.150K.3.Mile","Household.income.150K.to.200K.3.Mile","Household.income.200K+.3Mile","Score"
"530330120001",NA,1203,99599,39485,0.067,0.069,0.037,0.071,49.3,0.283,0.079,0.072,0.09,0.12,0.104,0.079,0.079,0.094,4.25939006617854
"530330322101",NA,1906,18182,6035,0,0.084,0.04,0.102,50.7,0.073,0.043,0.035,0.033,0.142,0.116,0.114,0.193,0.251,2.03602100546334
"530530702061",NA,2134,8839,3066,0.04,0.065,0.075,0.066,37.7,0.178,0.078,0.079,0.123,0.178,0.117,0.093,0.099,0.055,3.58045386581017
"530330313023",NA,1282,16933,7069,0.039,0.042,0.076,0.069,46.5,0.292,0.088,0.111,0.097,0.121,0.1,0.057,0.092,0.042,3.61183451371755
"530330219063",NA,1651,98144,39061,0.085,0.066,0.086,0.063,31.1,0.162,0.055,0.057,0.084,0.132,0.124,0.101,0.133,0.151,3.85860470079379
"530330295022",NA,1341,108802,35743,0.128,0.074,0.009,0.073,37.4,0.261,0.076,0.075,0.108,0.14,0.107,0.085,0.082,0.066,5.05132286648748
"530330255002",NA,1541,97358,37865,0.032,0.063,0.058,0.065,40.1,0.214,0.063,0.07,0.103,0.139,0.121,0.072,0.104,0.114,2.70203681556109
"530330311005",NA,1239,51697,18428,0.041,0.07,0.094,0.077,41.1,0.258,0.071,0.1,0.115,0.145,0.093,0.076,0.08,0.061,2.94747921413324
"530330293072",NA,1753,93473,32704,0.087,0.064,0.052,0.064,42.3,0.178,0.065,0.083,0.111,0.16,0.126,0.09,0.109,0.077,4.86675382539304
"530530634006",NA,907,114070,40438,0.088,0.076,0.115,0.072,30.9,0.371,0.112,0.111,0.118,0.13,0.078,0.035,0.029,0.018,3.42494957629396
"530330053013",NA,989,277482,127801,0,0.045,0,0.04,26.5,0.2,0.056,0.06,0.079,0.115,0.105,0.085,0.11,0.19,4.66203816615061
"530530721053",NA,744,67912,27056,0,0.066,0.007,0.055,48.8,0.284,0.087,0.095,0.115,0.145,0.092,0.077,0.057,0.047,2.79467594153253
"530670123301",NA,2145,43230,16491,0.071,0.07,0.081,0.066,32.3,0.226,0.091,0.097,0.143,0.168,0.102,0.072,0.063,0.038,3.99070897098195
"530670127303",NA,3094,9386,3100,0.03,0.064,0.074,0.064,40.5,0.226,0.139,0.081,0.129,0.182,0.101,0.05,0.068,0.023,3.12937712648227
"530330303042",NA,1894,82852,29694,0.152,0.07,0.083,0.062,31.9,0.236,0.081,0.087,0.125,0.15,0.105,0.08,0.082,0.053,4.35997430848783
"530530728002",NA,3840,24931,7268,0.094,0.143,0.067,0.104,30.9,0.285,0.137,0.076,0.13,0.168,0.07,0.039,0.064,0.031,5.06357298179091
"530330113002",NA,1677,119707,46321,0.137,0.069,0.124,0.071,30.2,0.29,0.081,0.07,0.092,0.126,0.1,0.079,0.078,0.084,3.56752825735011
"530330321024",NA,1559,7380,2650,0.037,0.053,0.062,0.07,46.9,0.149,0.029,0.043,0.083,0.16,0.143,0.117,0.115,0.16,4.87329890169815
"530330118001",NA,589,113415,40445,0,0.063,0,0.063,58.2,0.284,0.072,0.078,0.087,0.123,0.107,0.068,0.079,0.103,2.76474446779327
"530330301002",NA,1247,94497,34602,0.053,0.066,0.08,0.069,43.7,0.279,0.082,0.089,0.121,0.139,0.103,0.075,0.062,0.051,3.09135099162563
"530330291021",NA,1851,89685,32113,0.035,0.065,0.026,0.077,35.9,0.319,0.088,0.089,0.127,0.121,0.09,0.062,0.057,0.047,2.82675036838393
"530670124122",NA,2746,15587,5215,0.097,0.096,0.054,0.081,34.1,0.248,0.107,0.099,0.115,0.193,0.093,0.055,0.058,0.032,5.37163481167551
"530330043013",NA,1196,215835,91168,0.063,0.05,0.051,0.046,44.4,0.22,0.062,0.056,0.077,0.111,0.092,0.081,0.107,0.194,2.02383066009962
"530330321032",NA,1648,43381,17206,0.073,0.073,0.06,0.07,38.6,0.162,0.041,0.053,0.074,0.134,0.105,0.099,0.122,0.211,4.78248937585395
"530670116231",NA,1029,60347,23070,0.033,0.062,0.058,0.065,50.6,0.212,0.081,0.082,0.117,0.18,0.129,0.075,0.073,0.05,3.09667049852054
"530530701004",NA,1180,3314,1112,0.03,0.037,0.045,0.064,40.2,0.135,0.048,0.091,0.082,0.198,0.144,0.141,0.12,0.042,3.50750677816702
"530330323134",NA,3520,87066,34044,0.089,0.067,0.114,0.078,30.4,0.139,0.034,0.037,0.069,0.095,0.123,0.105,0.149,0.247,4.64106229042847
"530530713092",NA,1667,77978,25962,0.109,0.071,0.08,0.074,30.9,0.188,0.079,0.081,0.117,0.174,0.144,0.092,0.072,0.052,5.08199514528673
"530330068002",NA,1853,265758,138992,0.044,0.036,0.071,0.026,37.7,0.233,0.06,0.062,0.084,0.119,0.099,0.083,0.096,0.163,5.73463092289582
"530530606006",NA,964,104073,44409,0.087,0.054,0.024,0.059,34.9,0.357,0.092,0.072,0.101,0.129,0.09,0.056,0.06,0.043,4.3027252162655
"530530703081",NA,2273,42705,15067,0.067,0.064,0.062,0.078,29.8,0.182,0.07,0.082,0.101,0.154,0.146,0.085,0.1,0.081,4.37782244341688
"530330033004",NA,1576,178249,81308,0.087,0.056,0,0.045,34.1,0.163,0.057,0.058,0.093,0.125,0.109,0.094,0.113,0.188,2.206685790271
"530330100012",NA,1333,139085,57156,0.038,0.05,0.034,0.05,38.3,0.316,0.067,0.066,0.082,0.109,0.087,0.072,0.083,0.118,2.66080172184751
"530670105202",NA,2145,56867,25023,0.104,0.047,0.037,0.046,25.6,0.339,0.088,0.079,0.1,0.133,0.098,0.067,0.051,0.046,5.37587011001539
"530330303092",NA,1481,103721,37544,0.117,0.064,0.1,0.065,31.2,0.247,0.082,0.081,0.118,0.147,0.108,0.087,0.076,0.055,4.70085815456974
"530330262002",NA,1495,96565,34636,0.103,0.068,0.058,0.058,33.6,0.307,0.099,0.088,0.096,0.132,0.11,0.06,0.064,0.045,5.1988011022291
"530330290033",NA,1697,89350,32535,0.067,0.065,0.098,0.075,32.4,0.289,0.083,0.09,0.125,0.124,0.101,0.071,0.063,0.055,3.30686079506892
"530330106002",NA,1223,100119,44462,0.085,0.062,0.011,0.06,39.7,0.22,0.069,0.062,0.092,0.114,0.109,0.08,0.117,0.138,4.49866434315104
"530330314001",NA,1197,16115,6627,0.039,0.044,0.111,0.071,36.5,0.285,0.088,0.119,0.099,0.121,0.094,0.056,0.093,0.044,3.17967620782763
"530530716024",NA,1286,89520,32641,0.126,0.068,0.058,0.066,26.5,0.37,0.111,0.107,0.113,0.14,0.066,0.039,0.037,0.016,5.33310567761806
"530330249012",NA,1891,88382,32679,0.049,0.056,0.051,0.061,48.4,0.135,0.048,0.041,0.072,0.105,0.098,0.082,0.139,0.281,4.55619833345632
"530330308013",NA,3059,62771,22794,0.054,0.074,0.127,0.074,35.9,0.259,0.093,0.097,0.124,0.13,0.102,0.069,0.076,0.051,3.43027226778067
"530330294031",NA,2240,103812,35395,0.051,0.07,0.041,0.066,39.8,0.27,0.075,0.078,0.124,0.142,0.103,0.075,0.078,0.055,3.09326608584459
"530330320073",NA,752,49727,17399,0.021,0.064,0.069,0.09,40.2,0.144,0.042,0.051,0.096,0.175,0.145,0.113,0.13,0.104,2.67151986293313
"530330025002",NA,1471,217542,91927,0.065,0.051,0.073,0.046,41,0.232,0.064,0.059,0.08,0.112,0.093,0.078,0.106,0.175,2.19702014751228
"530330290042",NA,2141,90366,32698,0.185,0.067,0.111,0.077,20.1,0.297,0.084,0.088,0.127,0.121,0.1,0.069,0.063,0.05,2.8326481552235
"530330213002",NA,1375,134697,56567,0.068,0.06,0.041,0.051,37.7,0.259,0.072,0.071,0.084,0.134,0.101,0.075,0.1,0.104,2.95440424774133
"530330032003",NA,1316,152181,69901,0.039,0.055,0,0.047,32.1,0.152,0.061,0.059,0.095,0.125,0.108,0.099,0.11,0.193,2.49389241140666
"530330104013",NA,1333,108666,40528,0.016,0.057,0.029,0.062,49.9,0.315,0.073,0.071,0.082,0.113,0.089,0.073,0.084,0.1,2.81107609292571
"530330119004",NA,1847,104138,36875,0.058,0.065,0.015,0.062,38.6,0.297,0.087,0.087,0.089,0.135,0.108,0.063,0.071,0.062,3.27540969270746
"530330257021",NA,1394,109302,41222,0.047,0.067,0.062,0.065,36.9,0.215,0.074,0.079,0.113,0.152,0.119,0.075,0.098,0.075,2.70626251546595
"530530603002",NA,1572,48913,20728,0.08,0.051,0.043,0.055,40.6,0.238,0.072,0.064,0.105,0.137,0.109,0.082,0.095,0.097,5.29332753123062
"530330079002",NA,1328,216813,113806,0.085,0.033,0.067,0.028,30.9,0.255,0.057,0.059,0.077,0.115,0.095,0.081,0.097,0.165,1.89453686462231
"530330296011",NA,1801,103360,34549,0.048,0.076,0.103,0.073,29.8,0.285,0.078,0.076,0.108,0.136,0.105,0.081,0.073,0.058,2.81430109987842
"530330056001",NA,1711,121860,58714,0.099,0.052,0.091,0.042,42.9,0.158,0.066,0.063,0.089,0.132,0.109,0.094,0.104,0.185,4.15798437187688
"530330265001",NA,1152,135250,50185,0.095,0.068,0.087,0.07,31.3,0.308,0.081,0.069,0.091,0.129,0.098,0.079,0.075,0.071,3.90628361427328
"530330323192",NA,1913,54779,20936,0.1,0.067,0.061,0.067,37.6,0.161,0.059,0.053,0.078,0.123,0.124,0.087,0.133,0.182,5.22552320858137
"530330002004",NA,1011,157839,67300,0.063,0.058,0.031,0.047,47.1,0.254,0.069,0.067,0.086,0.133,0.107,0.07,0.103,0.112,2.65796697666702
"530330277012",NA,650,2915,1277,0.068,0.044,0.118,0.086,42.6,0.386,0.067,0.034,0.049,0.044,0.049,0.1,0.17,0.101,5.4770565116952
"530330317063",NA,2234,57445,19486,0.076,0.063,0.063,0.071,34.8,0.158,0.059,0.065,0.085,0.168,0.139,0.103,0.113,0.11,5.12990072248108
"530330040001",NA,2245,114197,44519,0.051,0.053,0.038,0.055,33.1,0.185,0.045,0.049,0.063,0.107,0.095,0.084,0.124,0.248,3.12770655271223
"530330229023",NA,891,97391,38637,0.015,0.064,0.147,0.072,42.1,0.161,0.036,0.041,0.076,0.12,0.123,0.092,0.136,0.214,2.54778529025678
"530530724084",NA,1533,39265,17036,0.038,0.058,0.059,0.055,45.9,0.307,0.073,0.077,0.105,0.132,0.097,0.056,0.06,0.092,3.47299436616367
"530330053023",NA,1829,236965,109348,0,0.042,0,0.038,19.2,0.217,0.056,0.058,0.078,0.113,0.099,0.078,0.111,0.189,3.27270567932719
"530530620003",NA,1028,101712,38753,0.034,0.059,0.138,0.067,30.5,0.383,0.098,0.091,0.11,0.137,0.085,0.038,0.035,0.023,2.78486778199155
"530330099003",NA,1791,97905,43269,0.119,0.059,0.056,0.06,35,0.217,0.067,0.062,0.092,0.119,0.109,0.08,0.117,0.137,4.81250907591436
"530530714104",NA,3545,52943,18179,0.074,0.068,0.161,0.084,33.3,0.245,0.075,0.1,0.133,0.186,0.086,0.088,0.056,0.032,5.23157838993279
"530330314005",NA,1126,16025,6738,0,0.04,0.067,0.065,42.8,0.299,0.091,0.108,0.097,0.116,0.103,0.054,0.089,0.043,2.83730749899336
"530330280003",NA,1006,103193,37423,0.089,0.07,0.055,0.064,36.5,0.311,0.099,0.083,0.092,0.13,0.099,0.071,0.063,0.053,4.65920973399849
"530330111022",NA,1486,101856,36402,0.05,0.058,0.042,0.064,30.4,0.274,0.064,0.069,0.076,0.109,0.095,0.077,0.096,0.14,2.94811072621595
"530330012001",NA,1218,208300,88028,0.023,0.054,0.074,0.047,42.7,0.259,0.065,0.063,0.081,0.119,0.097,0.071,0.103,0.143,3.58382773997839
"530330026002",NA,1621,231767,98408,0.094,0.051,0.063,0.046,39.1,0.233,0.065,0.058,0.084,0.112,0.097,0.076,0.105,0.168,1.99429842875201
"530330210002",NA,1243,149810,64866,0.075,0.057,0.04,0.045,52.4,0.272,0.071,0.069,0.091,0.14,0.102,0.068,0.095,0.093,3.57869263074196
"530530712064",NA,2497,84008,31024,0.059,0.059,0.046,0.057,37.8,0.248,0.092,0.071,0.12,0.142,0.123,0.071,0.084,0.049,3.78496674129392
"530330303083",NA,1726,101873,36943,0.09,0.065,0.046,0.064,36.6,0.253,0.079,0.08,0.119,0.142,0.107,0.089,0.076,0.055,4.74243968825669
"530530633002",NA,2575,92869,32979,0.072,0.069,0.057,0.072,35.5,0.355,0.102,0.104,0.108,0.138,0.088,0.041,0.038,0.026,3.7755114537467
"530539400012",NA,1161,34102,13607,0.02,0.057,0.055,0.059,52.2,0.192,0.065,0.057,0.086,0.145,0.108,0.101,0.119,0.127,3.38762101189872
"530330100022",NA,1729,166024,78459,0.073,0.041,0.029,0.038,30.5,0.313,0.064,0.059,0.084,0.105,0.09,0.075,0.082,0.128,2.47312365096606
"530530714092",NA,1084,55152,19092,0.035,0.064,0.087,0.075,38.8,0.261,0.071,0.106,0.124,0.184,0.083,0.079,0.061,0.03,2.78388119851154
"530330258041",NA,1474,112455,43089,0.049,0.066,0.109,0.065,36.4,0.222,0.073,0.083,0.115,0.146,0.121,0.073,0.098,0.069,2.69812666502102
"530670105203",NA,584,64096,27607,0,0.049,0.038,0.049,57.8,0.325,0.088,0.079,0.097,0.142,0.101,0.068,0.051,0.049,2.83535934935212
"530330228013",NA,1278,129924,55041,0.067,0.061,0.038,0.058,48.3,0.164,0.043,0.04,0.071,0.114,0.123,0.089,0.134,0.221,3.19879380435749
"530330203001",NA,1499,71458,28997,0.045,0.059,0.039,0.054,39.8,0.253,0.062,0.053,0.087,0.143,0.115,0.081,0.108,0.098,3.42161580817664
"530330086003",NA,1317,208259,110717,0,0.035,0.014,0.03,30.5,0.258,0.059,0.058,0.078,0.115,0.096,0.081,0.096,0.159,2.75709296931916
"530530703152",NA,2613,49184,17712,0.13,0.08,0.099,0.075,33.3,0.227,0.082,0.092,0.112,0.121,0.111,0.083,0.093,0.078,5.21282506999528
"530330026001",NA,1134,230634,97033,0.09,0.05,0.062,0.047,39.7,0.241,0.065,0.061,0.084,0.112,0.096,0.074,0.105,0.161,1.89860448860394
"530330116001",NA,1667,104391,44971,0.091,0.066,0.092,0.064,41.1,0.231,0.07,0.066,0.089,0.116,0.109,0.081,0.112,0.127,4.53849310423435
"530530605002",NA,973,90027,38612,0.079,0.053,0.101,0.055,43.2,0.327,0.087,0.072,0.099,0.132,0.095,0.064,0.07,0.056,4.80509134230932
"530330070003",NA,1811,248225,131512,0.014,0.035,0.03,0.026,33,0.239,0.059,0.062,0.081,0.116,0.099,0.082,0.099,0.163,5.3828384807339
"530330276001",NA,1580,99146,37774,0.113,0.068,0.076,0.071,31.7,0.311,0.091,0.081,0.096,0.125,0.089,0.075,0.067,0.065,5.19521624168851
"530330291023",NA,1140,95896,34702,0.019,0.068,0.083,0.075,40.5,0.318,0.089,0.084,0.131,0.126,0.09,0.061,0.057,0.045,2.73283425762751
"530530715052",NA,1016,75875,27102,0.062,0.063,0.05,0.069,37.4,0.326,0.104,0.107,0.122,0.154,0.075,0.047,0.046,0.018,3.18820665332912
"530330219031",NA,1931,108941,43947,0.028,0.065,0.049,0.061,38.6,0.154,0.049,0.052,0.076,0.126,0.118,0.107,0.134,0.183,2.60829194031776
"530330060001",NA,1796,305959,154440,0.037,0.037,0.013,0.029,37,0.234,0.059,0.061,0.083,0.119,0.098,0.082,0.098,0.166,5.40813113708441
"530530620001",NA,821,90067,34433,0.144,0.059,0.06,0.066,37.4,0.377,0.095,0.086,0.109,0.135,0.093,0.04,0.04,0.025,5.20761114013858
"530530723122",NA,1485,111438,44082,0.074,0.074,0.054,0.062,30,0.348,0.097,0.101,0.114,0.132,0.08,0.053,0.039,0.036,2.93691087408158
"530330228021",NA,1829,101303,41158,0.071,0.069,0.059,0.067,30.6,0.15,0.038,0.043,0.071,0.111,0.117,0.105,0.146,0.218,2.99660973527736
"530530714091",NA,1384,55348,19128,0.104,0.066,0.084,0.071,32.3,0.265,0.071,0.107,0.125,0.184,0.081,0.077,0.062,0.028,4.94073636836277
"530330294062",NA,3077,104222,34051,0.093,0.068,0.046,0.068,36.7,0.241,0.072,0.076,0.111,0.138,0.113,0.086,0.089,0.074,5.20591778828351
"530530734071",NA,1044,57735,22292,0.039,0.058,0.05,0.052,35.6,0.246,0.086,0.089,0.117,0.144,0.117,0.06,0.09,0.052,2.90653189032145
"530530609053",NA,1298,90546,37934,0.129,0.063,0.055,0.06,30.8,0.283,0.081,0.078,0.099,0.141,0.103,0.068,0.071,0.077,5.07298282356741
"530330289023",NA,1415,87715,31797,0.029,0.063,0.033,0.073,37.9,0.301,0.092,0.089,0.122,0.129,0.097,0.061,0.06,0.05,2.81397499977234
"530530608001",NA,827,91112,39950,0.011,0.054,0.117,0.055,42.2,0.329,0.087,0.072,0.1,0.129,0.097,0.062,0.067,0.057,2.71996213902898
"530530634003",NA,952,113609,40236,0,0.074,0.089,0.071,42.6,0.367,0.111,0.111,0.118,0.13,0.078,0.036,0.03,0.018,2.73854156943028
"530330109002",NA,443,157007,62279,0,0.061,0,0.062,48.5,0.284,0.075,0.071,0.093,0.118,0.095,0.076,0.093,0.094,2.6966997730574
"530330059001",NA,2236,245383,119315,0.054,0.044,0,0.035,24.7,0.192,0.058,0.059,0.083,0.122,0.107,0.09,0.111,0.178,2.21414490192355
"530330205004",NA,953,117342,49057,0.093,0.058,0.04,0.049,43.7,0.266,0.073,0.069,0.084,0.142,0.103,0.071,0.099,0.093,4.77136963100374
"530330106004",NA,1222,99088,43789,0.079,0.064,0.047,0.064,40.1,0.224,0.069,0.063,0.092,0.115,0.109,0.08,0.115,0.133,4.15520347812842
"530330116006",NA,1034,96632,42014,0.044,0.065,0.082,0.063,48.1,0.225,0.07,0.062,0.091,0.114,0.109,0.082,0.115,0.132,2.96488120596867
"530530723131",NA,1918,113595,45835,0.038,0.072,0.08,0.06,42.4,0.342,0.104,0.096,0.111,0.133,0.083,0.053,0.039,0.038,2.80896188728493
"530330107022",NA,1740,112036,48332,0.062,0.063,0.091,0.065,26.7,0.234,0.07,0.067,0.089,0.116,0.108,0.079,0.112,0.125,2.7275583824903
"530330031005",NA,1428,116997,53146,0.096,0.059,0.067,0.047,39.8,0.169,0.061,0.053,0.099,0.126,0.114,0.094,0.108,0.175,3.88350351026994
"530330081001",NA,2069,220482,118218,0.013,0.035,0.004,0.03,39.2,0.244,0.058,0.063,0.08,0.116,0.097,0.08,0.1,0.163,2.64806526648208
"530330322132",NA,1265,56160,19840,0.048,0.072,0.096,0.087,42.1,0.097,0.03,0.034,0.049,0.104,0.094,0.109,0.146,0.337,3.36308754949671
"530330098004",NA,1550,79718,35826,0.024,0.06,0.064,0.059,45.2,0.196,0.066,0.061,0.09,0.114,0.112,0.082,0.127,0.153,2.82332712536061
"530330316042",NA,984,44430,15265,0.058,0.07,0.15,0.101,35.4,0.133,0.033,0.043,0.089,0.174,0.145,0.12,0.147,0.116,3.82041015223131
"530330008001",NA,1248,149737,63058,0.038,0.058,0.058,0.053,49.1,0.238,0.066,0.063,0.078,0.122,0.095,0.072,0.108,0.158,2.54723010480775
"530330220031",NA,990,107428,43135,0.04,0.065,0.059,0.06,48.7,0.167,0.055,0.057,0.08,0.13,0.12,0.105,0.127,0.158,2.75819659250307
"530330270003",NA,1389,114904,42680,0.057,0.067,0.088,0.07,37.8,0.317,0.096,0.077,0.095,0.13,0.09,0.077,0.065,0.054,3.12010148764291
"530330319033",NA,963,45402,16286,0.064,0.062,0.071,0.075,40.6,0.127,0.056,0.068,0.09,0.123,0.139,0.095,0.145,0.156,4.66118390385177
"530530714064",NA,2098,66778,22396,0.103,0.07,0.082,0.08,33.4,0.235,0.07,0.102,0.129,0.188,0.093,0.088,0.058,0.035,4.96448386502623
"530330323171",NA,1722,50413,17089,0.031,0.064,0.136,0.087,37.8,0.077,0.028,0.03,0.041,0.066,0.107,0.106,0.169,0.378,1.76393212015185
"530330071002",NA,2909,244023,128773,0.03,0.036,0.003,0.027,31.3,0.237,0.059,0.062,0.082,0.117,0.098,0.084,0.101,0.161,3.19478067505619
"530670124202",NA,1534,5796,1871,0.032,0.129,0.061,0.094,47.2,0.216,0.136,0.06,0.149,0.175,0.103,0.062,0.045,0.054,2.9782918085036
"530330323132",NA,1225,88344,34460,0.063,0.067,0.069,0.078,40.6,0.138,0.034,0.037,0.069,0.095,0.122,0.104,0.148,0.252,3.28452513490912
"530530617004",NA,1121,125085,48985,0.032,0.061,0.044,0.065,32.1,0.356,0.1,0.086,0.104,0.132,0.094,0.05,0.048,0.029,2.76585141651649
"530330250063",NA,1831,45846,16726,0.064,0.063,0.045,0.063,42.6,0.124,0.036,0.034,0.076,0.101,0.105,0.082,0.161,0.28,5.04566743758906
"530330220033",NA,1132,104645,41981,0.081,0.065,0.046,0.06,38.6,0.165,0.054,0.061,0.082,0.133,0.118,0.105,0.127,0.157,3.89242962462394
"530330296021",NA,1152,82279,27934,0.05,0.075,0.052,0.077,47.9,0.287,0.086,0.085,0.103,0.15,0.101,0.074,0.064,0.049,3.39607619494459
"530330117002",NA,1824,130160,46354,0.013,0.063,0.022,0.065,40.8,0.316,0.078,0.081,0.086,0.127,0.095,0.068,0.075,0.075,2.76041971381867
"530330013003",NA,1681,232234,102641,0.008,0.055,0.048,0.046,32.7,0.233,0.061,0.06,0.089,0.119,0.103,0.081,0.105,0.148,5.53326490841609
"530670124201",NA,1674,13449,4933,0.052,0.054,0.038,0.069,47.6,0.175,0.077,0.11,0.093,0.167,0.111,0.111,0.093,0.062,4.44802323605305
"530530702031",NA,4254,35029,11704,0.127,0.075,0.099,0.082,33.1,0.138,0.067,0.063,0.111,0.166,0.182,0.111,0.093,0.069,5.27689159224898
"530330320071",NA,1055,33272,11984,0.017,0.057,0.114,0.075,40.7,0.12,0.042,0.056,0.085,0.171,0.152,0.113,0.133,0.129,2.8085626567977
"530330305012",NA,974,71847,25506,0.032,0.073,0.069,0.076,52,0.284,0.077,0.096,0.118,0.151,0.09,0.078,0.065,0.04,2.88357225769941
"530330320112",NA,2091,48683,16599,0.062,0.068,0.121,0.098,37.3,0.126,0.04,0.049,0.086,0.174,0.145,0.117,0.145,0.119,4.42897295153995
"530530628021",NA,2116,126779,49572,0.12,0.077,0.071,0.065,27.6,0.361,0.106,0.105,0.109,0.132,0.081,0.046,0.032,0.027,4.90255322821063
"530530609051",NA,1798,98279,41171,0.072,0.064,0.041,0.06,42.9,0.294,0.085,0.078,0.1,0.14,0.101,0.063,0.069,0.07,4.14862272033636
"530330298011",NA,2215,98290,35130,0.129,0.064,0.167,0.076,27.6,0.294,0.081,0.09,0.126,0.127,0.1,0.071,0.064,0.047,4.25745430009119
"530530610011",NA,1388,91362,37970,0.055,0.064,0.103,0.058,35.2,0.291,0.083,0.08,0.104,0.145,0.102,0.063,0.067,0.066,2.96861270835935
"530330322072",NA,1068,65295,22798,0.042,0.061,0.07,0.079,39.3,0.086,0.031,0.028,0.05,0.088,0.104,0.109,0.16,0.345,3.70307271463418
"530330300032",NA,1435,92252,33061,0.027,0.061,0.054,0.075,45.7,0.286,0.073,0.085,0.121,0.132,0.098,0.08,0.067,0.058,2.78777989814171
"530330051001",NA,1294,299093,138819,0.054,0.047,0.048,0.04,36.8,0.195,0.057,0.059,0.086,0.123,0.106,0.086,0.109,0.179,5.38371615645217
"530330296015",NA,1505,105080,34617,0.071,0.076,0.146,0.073,31.3,0.268,0.075,0.076,0.108,0.135,0.106,0.085,0.08,0.065,4.13619709942826
"530530721061",NA,992,101011,39786,0.127,0.074,0.04,0.059,39,0.334,0.096,0.102,0.114,0.133,0.081,0.06,0.044,0.035,5.20492127466845
"530330061002",NA,1232,300891,148120,0.018,0.037,0.017,0.033,39.3,0.235,0.055,0.06,0.077,0.115,0.098,0.082,0.1,0.178,5.58079405349453
"530330119005",NA,1022,119018,41869,0.023,0.064,0,0.063,48.5,0.308,0.081,0.084,0.091,0.128,0.104,0.06,0.071,0.073,2.79731244431214
"530670103002",NA,932,69473,29803,0.043,0.049,0.068,0.054,47.8,0.321,0.096,0.091,0.099,0.133,0.101,0.068,0.054,0.037,3.22633401025408
"530330047004",NA,2927,201201,94690,0.05,0.053,0.029,0.043,36.3,0.171,0.062,0.061,0.091,0.125,0.107,0.092,0.111,0.18,2.46030817612075
"530530712091",NA,2103,69918,26329,0.066,0.06,0.028,0.057,48.9,0.249,0.089,0.069,0.128,0.134,0.117,0.075,0.082,0.058,4.88681660926577
"530530610023",NA,1792,98569,40426,0.073,0.064,0.018,0.058,40.7,0.298,0.084,0.078,0.102,0.145,0.1,0.064,0.064,0.065,4.00602622931624
"530330072003",NA,2172,237485,126237,0,0.035,0.015,0.028,32.5,0.238,0.058,0.061,0.081,0.116,0.097,0.083,0.101,0.165,4.64052943436545
"530330001003",NA,1579,142075,60151,0.009,0.06,0.068,0.049,42.2,0.249,0.069,0.067,0.081,0.127,0.101,0.071,0.104,0.132,2.65308558493791
"530530730062",NA,1547,3763,1361,0.097,0.062,0.039,0.069,40,0.267,0.104,0.093,0.092,0.166,0.115,0.071,0.026,0.066,5.51892878639557
"530670114203",NA,1790,67942,26112,0.027,0.067,0.057,0.066,40.5,0.253,0.09,0.089,0.134,0.173,0.105,0.071,0.055,0.03,2.8325119299839
"530330327031",NA,1632,17823,6023,0.088,0.09,0.071,0.091,37.5,0.076,0.038,0.03,0.047,0.122,0.115,0.124,0.216,0.232,4.7715554994793
"530539400046",NA,1650,66354,23573,0.071,0.067,0.04,0.069,40.3,0.299,0.086,0.101,0.101,0.153,0.106,0.053,0.063,0.038,4.27512417758329
"530330321021",NA,1139,9162,3375,0.091,0.057,0.032,0.078,48.7,0.113,0.03,0.057,0.085,0.135,0.117,0.131,0.145,0.188,5.04034909768803
"530530609031",NA,837,65463,27629,0.023,0.055,0.088,0.057,36.6,0.262,0.076,0.062,0.1,0.143,0.11,0.073,0.086,0.087,2.79194595229653
"530530614001",NA,975,93091,38716,0.024,0.053,0.104,0.06,28.2,0.345,0.094,0.077,0.102,0.134,0.091,0.054,0.06,0.043,2.75819113125523
"530330249022",NA,1628,74827,27361,0.059,0.056,0.078,0.061,43.8,0.139,0.046,0.041,0.076,0.103,0.101,0.088,0.146,0.26,4.72197971391545
"530530717031",NA,2169,126406,47210,0.123,0.079,0.033,0.071,30.8,0.403,0.113,0.103,0.112,0.12,0.073,0.033,0.027,0.014,5.19818930755041
"530330303052",NA,2373,86456,31798,0.055,0.064,0.067,0.065,43.5,0.248,0.08,0.081,0.108,0.141,0.108,0.085,0.081,0.067,3.81806797005203
"530330323201",NA,1380,30897,11672,0.083,0.07,0.059,0.061,45.6,0.15,0.059,0.046,0.074,0.121,0.139,0.076,0.142,0.195,5.35696104570947
"530530606003",NA,795,92663,39579,0.038,0.053,0,0.057,26.1,0.343,0.087,0.067,0.099,0.134,0.091,0.061,0.068,0.05,2.79591897770752
"530330264001",NA,1025,136245,48312,0.019,0.063,0.159,0.068,40.3,0.333,0.084,0.084,0.09,0.132,0.091,0.07,0.066,0.049,1.95610230274807
"530330288024",NA,2323,76349,28244,0.093,0.064,0.102,0.067,30.3,0.28,0.096,0.088,0.107,0.136,0.107,0.065,0.065,0.055,5.14062740278737
"530330312042",NA,1250,28329,9793,0.012,0.055,0.043,0.064,41,0.166,0.08,0.082,0.088,0.153,0.128,0.088,0.122,0.091,2.88698106486445
